user_id,age,sex,user_lv_cd,user_reg_tm,user_reg_diff
224955,1,2,4,2014-01-19,3789
224956,3,2,3,2011-04-12,2776
224957,2,0,3,2011-04-12,2776
224958,3,2,4,2014-01-19,3789
224959,2,2,4,2011-04-12,2776
224960,2,0,4,2011-04-12,2776
224961,-1,0,4,2011-04-12,2776
224962,3,0,5,2011-04-12,2776
224963,2,0,3,2011-04-12,2776
224964,4,2,2,2014-01-19,3789
224965,2,0,4,2011-04-12,2776
224966,2,0,5,2011-04-12,2776
224967,5,0,5,2011-04-12,2776
224968,2,2,3,2014-01-19,3789
224969,2,0,5,2011-04-12,2776
224970,3,0,5,2011-04-12,2776
224971,2,0,5,2011-04-12,2776
224972,2,0,5,2011-04-12,2776
224973,-1,0,5,2011-04-12,2776
224974,3,0,3,2011-04-12,2776
224975,2,0,4,2011-04-12,2776
224976,2,0,4,2011-04-13,2777
224977,3,0,5,2011-04-13,2777
224978,2,0,4,2011-04-13,2777
224979,2,0,4,2011-04-13,2777
224980,3,0,5,2011-04-13,2777
224981,3,0,4,2011-04-13,2777
224982,3,0,5,2011-04-13,2777
224983,2,0,4,2011-04-13,2777
224984,2,0,5,2011-04-13,2777
224985,2,0,5,2011-04-13,2777
224986,-1,0,5,2011-04-13,2777
224987,2,0,5,2014-01-19,3789
224988,2,2,5,2014-01-19,3789
224989,3,0,5,2011-04-13,2777
224990,3,2,5,2011-04-13,2777
224991,2,1,5,2011-04-13,2777
224992,3,2,3,2014-01-19,3789
224993,3,2,5,2014-01-19,3789
224994,2,2,5,2014-01-19,3789
224995,2,0,5,2011-04-13,2777
224996,3,0,5,2011-04-13,2777
224997,3,1,5,2011-04-13,2777
224998,3,0,5,2011-04-13,2777
224999,2,0,5,2011-04-13,2777
225000,3,0,4,2011-04-13,2777
225001,2,0,5,2011-04-13,2777
225002,3,0,4,2011-04-13,2777
225003,2,1,4,2011-04-13,2777
225004,2,0,5,2011-04-13,2777
225005,3,1,4,2011-04-13,2777
225006,3,0,5,2011-04-13,2777
225007,2,2,4,2014-01-19,3789
225008,1,0,4,2011-04-13,2777
225009,1,0,4,2014-01-19,3789
225010,4,0,4,2011-04-13,2777
225011,2,2,4,2014-01-19,3789
225012,2,0,5,2011-04-14,2778
225013,2,2,4,2014-01-19,3789
225014,2,0,3,2011-04-14,2778
225015,2,2,4,2014-01-19,3789
225016,3,0,5,2011-04-14,2778
225017,2,0,4,2011-04-14,2778
225018,3,2,5,2011-04-14,2778
225019,2,0,4,2011-04-14,2778
225020,1,2,5,2014-01-19,3789
225021,2,0,5,2011-04-14,2778
225022,2,0,5,2014-01-19,3789
225023,2,0,5,2011-04-14,2778
225024,2,0,5,2011-04-14,2778
225025,3,0,5,2011-04-14,2778
225026,2,0,5,2011-04-14,2778
225027,3,0,3,2011-04-14,2778
225028,3,0,4,2011-04-14,2778
225029,2,0,5,2011-04-14,2778
225030,2,0,5,2011-04-14,2778
225031,2,0,4,2011-04-14,2778
225032,3,0,4,2011-04-14,2778
225033,-1,0,3,2011-04-14,2778
225034,-1,0,5,2011-04-14,2778
225035,-1,0,5,2011-04-14,2778
225036,2,0,5,2011-04-14,2778
225037,2,1,5,2011-04-14,2778
225038,2,0,4,2011-04-14,2778
225039,-1,0,5,2011-04-14,2778
225040,3,2,3,2014-01-19,3789
225041,2,0,4,2011-04-14,2778
225042,-1,2,4,2014-01-19,3789
225043,3,0,4,2011-04-14,2778
225044,-1,0,4,2014-01-19,3789
225045,2,0,5,2011-04-14,2778
225046,2,0,3,2014-01-19,3789
225047,4,2,5,2014-01-19,3789
225048,2,0,5,2011-04-14,2778
225049,2,2,4,2014-01-19,3789
225050,3,0,2,2014-01-19,3789
225051,1,0,4,2011-04-15,2779
225052,4,2,2,2014-01-19,3789
225053,2,0,3,2014-01-19,3789
225054,2,1,4,2014-01-19,3789
225055,2,0,4,2011-04-15,2779
225056,2,2,3,2014-01-19,3789
225057,2,0,5,2011-04-15,2779
225058,-1,0,5,2011-04-15,2779
225059,-1,0,1,2014-01-19,3789
225060,3,2,4,2014-01-19,3789
225061,2,0,4,2014-01-19,3789
225062,2,2,3,2014-01-19,3789
225063,2,0,5,2011-04-15,2779
225064,2,0,4,2011-04-15,2779
225065,2,0,4,2011-04-15,2779
225066,2,0,4,2014-01-20,3790
225067,3,0,5,2011-04-15,2779
225068,2,2,5,2014-01-20,3790
225069,2,0,5,2011-04-15,2779
225070,2,0,5,2011-04-15,2779
225071,2,0,5,2011-04-15,2779
225072,2,0,5,2011-04-15,2779
225073,2,0,4,2011-04-15,2779
225074,2,1,4,2011-04-15,2779
225075,2,0,5,2011-04-15,2779
225076,2,1,5,2011-04-15,2779
225077,2,0,5,2011-04-15,2779
225078,2,0,4,2011-04-15,2779
225079,2,0,5,2011-04-15,2779
225080,2,0,5,2011-04-15,2779
225081,3,0,4,2011-04-15,2779
225082,5,2,4,2011-04-15,2779
225083,1,0,5,2011-04-15,2779
225084,2,0,4,2011-04-15,2779
225085,-1,0,5,2011-04-15,2779
225086,2,0,4,2011-04-15,2779
225087,1,0,5,2014-01-20,3790
225088,2,0,5,2011-04-15,2779
225089,2,0,4,2011-04-15,2779
225090,2,0,5,2011-04-16,2780
225091,-1,0,4,2011-04-16,2780
225092,2,2,4,2011-04-16,2780
225093,2,0,5,2011-04-16,2780
225094,2,2,5,2011-04-16,2780
225095,-1,0,5,2011-04-16,2780
225096,3,2,4,2014-01-20,3790
225097,2,1,4,2011-04-16,2780
225098,2,0,4,2011-04-16,2780
225099,2,0,5,2011-04-16,2780
225100,2,2,5,2014-01-20,3790
225101,2,0,5,2014-01-20,3790
225102,2,0,5,2011-04-16,2780
225103,1,0,4,2011-04-16,2780
225104,2,1,5,2011-04-16,2780
225105,2,2,3,2014-01-20,3790
225106,2,0,3,2011-04-16,2780
225107,2,2,3,2014-01-20,3790
225108,2,0,4,2007-09-07,1463
225109,-1,2,4,2014-01-20,3790
225110,2,0,5,2011-04-16,2780
225111,1,0,5,2014-01-20,3790
225112,3,0,5,2011-04-16,2780
225113,2,0,4,2014-01-20,3790
225114,1,2,4,2014-01-20,3790
225115,3,0,4,2011-04-16,2780
225116,3,0,4,2014-01-20,3790
225117,3,0,4,2011-04-16,2780
225118,2,0,5,2011-04-16,2780
225119,2,2,3,2014-01-20,3790
225120,2,2,5,2014-01-20,3790
225121,5,2,3,2014-01-20,3790
225122,3,2,4,2014-01-20,3790
225123,3,2,3,2014-01-20,3790
225124,-1,0,4,2011-04-16,2780
225125,3,0,5,2011-04-16,2780
225126,2,0,5,2011-04-16,2780
225127,2,0,4,2011-04-16,2780
225128,2,0,5,2011-04-16,2780
225129,-1,0,4,2011-04-16,2780
225130,2,0,5,2011-04-17,2781
225131,3,0,5,2011-04-17,2781
225132,1,0,5,2011-04-17,2781
225133,3,2,5,2011-04-17,2781
225134,1,1,3,2011-04-17,2781
225135,2,1,4,2011-04-17,2781
225136,3,0,5,2011-04-17,2781
225137,3,2,4,2011-04-17,2781
225138,2,0,5,2011-04-17,2781
225139,3,2,4,2014-01-20,3790
225140,2,0,4,2014-01-20,3790
225141,3,2,5,2014-01-20,3790
225142,-1,2,5,2011-04-17,2781
225143,3,0,3,2011-04-17,2781
225144,1,2,4,2014-01-20,3790
225145,-1,0,5,2011-04-17,2781
225146,-1,0,3,2011-04-17,2781
225147,2,0,4,2011-04-17,2781
225148,2,2,4,2014-01-20,3790
225149,4,1,4,2011-04-17,2781
225150,-1,0,5,2011-04-17,2781
225151,3,0,5,2014-01-20,3790
225152,2,2,4,2014-01-20,3790
225153,3,0,4,2011-04-17,2781
225154,3,0,4,2011-04-17,2781
225155,2,2,5,2014-01-20,3790
225156,2,0,4,2011-04-17,2781
225157,2,0,3,2014-01-20,3790
225158,2,0,4,2011-04-17,2781
225159,2,0,5,2014-01-20,3790
225160,1,0,5,2007-09-08,1464
225161,2,0,5,2011-04-17,2781
225162,3,0,5,2011-04-17,2781
225163,2,2,4,2014-01-20,3790
225164,2,2,5,2014-01-20,3790
225165,1,1,3,2014-01-20,3790
225166,2,1,5,2011-04-17,2781
225167,2,0,3,2011-04-17,2781
225168,2,0,3,2014-01-20,3790
225169,3,2,3,2011-04-17,2781
225170,2,0,4,2011-04-17,2781
225171,3,0,5,2014-01-20,3790
225172,2,2,3,2014-01-20,3790
225173,1,0,4,2014-01-20,3790
225174,5,0,5,2011-04-17,2781
225175,3,1,2,2011-04-17,2781
225176,2,0,4,2014-01-20,3790
225177,3,2,4,2014-01-20,3790
225178,2,2,3,2014-01-20,3790
225179,2,0,5,2011-04-17,2781
225180,2,2,5,2011-04-17,2781
225181,2,0,5,2011-04-17,2781
225182,2,1,5,2011-04-18,2782
225183,5,0,5,2011-04-18,2782
225184,4,0,4,2011-04-18,2782
225185,2,0,5,2011-04-18,2782
225186,2,0,4,2011-04-18,2782
225187,3,0,5,2011-04-18,2782
225188,3,2,3,2014-01-20,3790
225189,2,0,5,2011-04-18,2782
225190,5,0,5,2007-09-08,1464
225191,2,0,5,2011-04-18,2782
225192,3,0,4,2011-04-18,2782
225193,2,2,4,2014-01-20,3790
225194,2,2,4,2014-01-20,3790
225195,2,0,5,2011-04-18,2782
225196,2,0,4,2014-01-20,3790
225197,2,0,4,2011-04-18,2782
225198,2,1,5,2011-04-18,2782
225199,3,1,5,2011-04-18,2782
225200,2,0,5,2011-04-18,2782
225201,2,2,4,2014-01-20,3790
225202,4,2,5,2014-01-20,3790
225203,3,0,4,2011-04-18,2782
225204,3,0,4,2011-04-18,2782
225205,2,0,5,2011-04-18,2782
225206,4,0,5,2011-04-18,2782
225207,2,0,4,2011-04-18,2782
225208,4,0,5,2007-09-09,1465
225209,-1,2,2,2014-01-20,3790
225210,3,0,5,2011-04-18,2782
225211,2,0,5,2014-01-20,3790
225212,3,2,3,2014-01-20,3790
225213,2,0,4,2011-04-18,2782
225214,2,0,2,2011-04-18,2782
225215,2,0,4,2014-01-20,3790
225216,3,2,3,2014-01-20,3790
225217,2,1,4,2014-01-20,3790
225218,2,0,5,2011-04-18,2782
225219,2,2,4,2014-01-20,3790
225220,2,2,5,2014-01-20,3790
225221,4,0,4,2011-04-19,2783
225222,3,0,5,2011-04-19,2783
225223,2,0,4,2011-04-19,2783
225224,-1,0,5,2011-04-19,2783
225225,2,0,4,2011-04-19,2783
225226,3,0,5,2011-04-19,2783
225227,2,0,5,2011-04-19,2783
225228,2,0,5,2011-04-19,2783
225229,2,0,2,2014-01-21,3791
225230,3,0,3,2011-04-19,2783
225231,3,0,5,2011-04-19,2783
225232,3,0,4,2011-04-19,2783
225233,3,2,5,2014-01-21,3791
225234,2,0,5,2009-01-25,1969
225235,2,1,4,2014-01-21,3791
225236,2,2,5,2014-01-21,3791
225237,2,2,3,2014-01-21,3791
225238,2,0,4,2014-01-21,3791
225239,2,2,4,2014-01-21,3791
225240,2,2,4,2014-01-21,3791
225241,2,0,5,2011-04-19,2783
225242,2,2,3,2014-01-21,3791
225243,2,0,4,2011-04-19,2783
225244,2,0,4,2011-04-19,2783
225245,3,1,5,2011-04-19,2783
225246,1,0,4,2009-01-25,1969
225247,2,2,3,2014-01-21,3791
225248,2,1,4,2011-04-19,2783
225249,-1,1,5,2011-04-19,2783
225250,2,0,3,2011-04-19,2783
225251,3,2,5,2014-01-21,3791
225252,2,0,5,2011-04-19,2783
225253,1,2,3,2014-01-21,3791
225254,2,0,4,2014-01-21,3791
225255,1,0,3,2014-01-21,3791
225256,2,0,5,2011-04-19,2783
225257,-1,0,5,2011-04-19,2783
225258,2,0,5,2011-04-19,2783
225259,2,2,5,2014-01-21,3791
225260,3,2,4,2014-01-21,3791
225261,2,0,4,2014-01-21,3791
225262,2,0,5,2011-04-19,2783
225263,1,0,4,2011-04-19,2783
225264,3,0,5,2011-04-19,2783
225265,3,2,4,2014-01-21,3791
225266,2,2,5,2014-01-21,3791
225267,1,1,3,2014-01-21,3791
225268,2,0,5,2011-04-19,2783
225269,2,0,4,2011-04-19,2783
225270,3,2,2,2014-01-21,3791
225271,1,2,4,2014-01-21,3791
225272,2,0,3,2011-04-19,2783
225273,1,2,3,2014-01-21,3791
225274,3,2,4,2014-01-21,3791
225275,4,0,5,2011-04-19,2783
225276,2,0,4,2011-04-19,2783
225277,-1,0,3,2011-04-19,2783
225278,-1,0,5,2011-04-19,2783
225279,2,0,5,2011-04-19,2783
225280,2,2,4,2014-01-21,3791
225281,2,0,5,2011-04-19,2783
225282,-1,0,5,2014-01-21,3791
225283,2,2,4,2014-01-21,3791
225284,2,0,5,2011-04-19,2783
225285,2,0,5,2011-04-19,2783
225286,3,2,5,2014-01-21,3791
225287,3,2,4,2014-01-21,3791
225288,2,0,4,2009-01-25,1969
225289,3,0,3,2011-04-20,2784
225290,2,0,3,2014-01-21,3791
225291,2,0,4,2011-04-20,2784
225292,3,0,2,2014-01-21,3791
225293,3,0,4,2014-01-21,3791
225294,2,1,5,2014-01-21,3791
225295,-1,0,5,2007-09-10,1466
225296,1,2,4,2014-01-21,3791
225297,2,0,5,2014-01-21,3791
225298,2,2,4,2014-01-21,3791
225299,2,1,4,2014-01-21,3791
225300,3,0,5,2014-01-21,3791
225301,2,2,4,2014-01-21,3791
225302,3,2,3,2014-01-21,3791
225303,2,0,4,2014-01-21,3791
225304,2,2,4,2014-01-21,3791
225305,3,2,2,2014-01-21,3791
225306,2,2,3,2014-01-21,3791
225307,2,0,5,2011-04-20,2784
225308,3,2,3,2014-01-21,3791
225309,3,0,5,2011-04-20,2784
225310,3,2,3,2014-01-21,3791
225311,3,0,5,2007-09-10,1466
225312,2,0,5,2011-04-20,2784
225313,2,1,5,2011-04-20,2784
225314,2,0,5,2009-01-25,1969
225315,4,0,5,2007-09-10,1466
225316,2,0,3,2011-04-20,2784
225317,-1,0,5,2011-04-20,2784
225318,2,0,3,2009-01-25,1969
225319,2,1,5,2011-04-20,2784
225320,2,0,5,2011-04-20,2784
225321,1,2,4,2014-01-22,3792
225322,3,1,3,2011-04-20,2784
225323,2,0,5,2011-04-20,2784
225324,3,0,5,2011-04-20,2784
225325,3,0,3,2014-01-22,3792
225326,2,1,5,2011-04-20,2784
225327,-1,0,4,2011-04-20,2784
225328,2,0,4,2014-01-22,3792
225329,-1,0,1,2011-04-20,2784
225330,3,0,5,2011-04-20,2784
225331,3,0,4,2011-04-20,2784
225332,2,0,5,2011-04-20,2784
225333,3,2,4,2014-01-22,3792
225334,-1,0,4,2011-04-20,2784
225335,2,2,4,2014-01-22,3792
225336,-1,2,2,2014-01-22,3792
225337,3,0,4,2014-01-22,3792
225338,2,0,4,2014-01-22,3792
225339,1,0,4,2014-01-22,3792
225340,4,0,5,2011-04-20,2784
225341,2,0,4,2014-01-22,3792
225342,2,0,4,2011-04-20,2784
225343,2,0,4,2011-04-20,2784
225344,2,2,5,2014-01-22,3792
225345,2,1,4,2014-01-22,3792
225346,2,2,4,2014-01-22,3792
225347,2,2,4,2011-04-20,2784
225348,1,2,4,2014-01-22,3792
225349,2,0,5,2011-04-20,2784
225350,2,0,4,2014-01-22,3792
225351,4,0,3,2011-04-20,2784
225352,3,0,5,2011-04-20,2784
225353,2,2,5,2014-01-22,3792
225354,2,1,5,2011-04-20,2784
225355,-1,0,3,2011-04-20,2784
225356,3,2,4,2014-01-22,3792
225357,2,0,4,2011-04-20,2784
225358,2,2,3,2014-01-22,3792
225359,3,2,2,2014-01-22,3792
225360,3,0,5,2011-04-20,2784
225361,2,0,5,2011-04-20,2784
225362,3,2,3,2014-01-22,3792
225363,2,0,5,2011-04-20,2784
225364,2,1,4,2011-04-20,2784
225365,2,2,5,2014-01-22,3792
225366,2,2,5,2014-01-22,3792
225367,2,0,5,2011-04-20,2784
225368,2,2,5,2014-01-22,3792
225369,2,0,5,2011-04-20,2784
225370,2,0,4,2014-01-22,3792
225371,3,0,5,2011-04-20,2784
225372,-1,0,4,2011-04-20,2784
225373,2,2,3,2014-01-22,3792
225374,3,0,5,2014-01-22,3792
225375,3,0,4,2011-04-21,2785
225376,2,0,4,2014-01-22,3792
225377,3,2,3,2014-01-22,3792
225378,2,0,5,2011-04-21,2785
225379,2,0,4,2011-04-21,2785
225380,2,1,4,2014-01-22,3792
225381,2,1,3,2014-01-22,3792
225382,3,2,4,2014-01-22,3792
225383,3,2,3,2014-01-22,3792
225384,2,2,3,2014-01-22,3792
225385,2,2,4,2014-01-22,3792
225386,2,2,3,2014-01-22,3792
225387,3,2,3,2014-01-22,3792
225388,2,0,5,2011-04-21,2785
225389,2,0,2,2011-04-21,2785
225390,2,0,3,2011-04-21,2785
225391,3,1,4,2011-04-21,2785
225392,4,2,2,2014-01-22,3792
225393,3,1,3,2014-01-22,3792
225394,-1,0,5,2014-01-22,3792
225395,2,1,5,2011-04-21,2785
225396,2,1,4,2014-01-22,3792
225397,2,2,2,2014-01-22,3792
225398,-1,0,4,2011-04-21,2785
225399,2,2,5,2014-01-22,3792
225400,2,2,4,2014-01-22,3792
225401,2,2,3,2014-01-22,3792
225402,3,0,3,2011-04-21,2785
225403,2,2,4,2014-01-22,3792
225404,2,1,5,2014-01-22,3792
225405,2,0,5,2011-04-21,2785
225406,2,0,5,2011-04-21,2785
225407,3,2,4,2014-01-22,3792
225408,2,0,4,2011-04-21,2785
225409,2,2,4,2014-01-22,3792
225410,2,1,3,2014-01-22,3792
225411,3,1,3,2011-04-21,2785
225412,3,0,5,2011-04-21,2785
225413,3,0,4,2011-04-21,2785
225414,2,0,4,2011-04-21,2785
225415,2,2,3,2014-01-22,3792
225416,3,0,5,2011-04-21,2785
225417,3,0,5,2011-04-21,2785
225418,-1,1,5,2011-04-21,2785
225419,2,0,5,2014-01-22,3792
225420,2,1,4,2014-01-22,3792
225421,2,0,4,2011-04-21,2785
225422,3,0,3,2011-04-21,2785
225423,2,0,3,2014-01-22,3792
225424,1,1,3,2011-04-21,2785
225425,3,0,3,2014-01-22,3792
225426,2,0,3,2014-01-22,3792
225427,2,0,3,2011-04-21,2785
225428,-1,1,3,2011-04-21,2785
225429,2,2,4,2014-01-22,3792
225430,1,2,5,2014-01-22,3792
225431,2,2,4,2014-01-22,3792
225432,3,2,5,2014-01-22,3792
225433,2,0,5,2011-04-21,2785
225434,2,2,4,2014-01-22,3792
225435,1,0,5,2014-01-22,3792
225436,2,2,5,2014-01-22,3792
225437,3,0,4,2014-01-22,3792
225438,-1,0,5,2007-09-10,1466
225439,3,2,4,2014-01-22,3792
225440,2,2,5,2014-01-22,3792
225441,3,2,3,2014-01-22,3792
225442,2,0,5,2011-04-21,2785
225443,2,0,4,2009-01-25,1969
225444,3,2,4,2014-01-22,3792
225445,2,2,4,2014-01-22,3792
225446,3,2,3,2014-01-22,3792
225447,2,2,5,2014-01-22,3792
225448,3,0,5,2014-01-22,3792
225449,3,0,3,2014-01-22,3792
225450,-1,0,5,2011-04-21,2785
225451,2,2,4,2014-01-22,3792
225452,2,1,5,2011-04-21,2785
225453,2,2,4,2014-01-22,3792
225454,3,2,4,2014-01-23,3793
225455,2,0,4,2011-04-21,2785
225456,3,0,2,2014-01-22,3792
225457,2,1,5,2011-04-21,2785
225458,3,2,4,2011-04-21,2785
225459,1,2,3,2014-01-23,3793
225460,2,0,4,2011-04-21,2785
225461,2,0,5,2011-04-21,2785
225462,2,2,4,2014-01-23,3793
225463,4,2,3,2014-01-23,3793
225464,4,0,4,2011-04-21,2785
225465,2,0,3,2011-04-21,2785
225466,2,0,3,2011-04-21,2785
225467,-1,1,3,2011-04-21,2785
225468,3,0,5,2011-04-21,2785
225469,3,2,4,2014-01-23,3793
225470,5,0,3,2011-04-21,2785
225471,2,0,5,2011-04-21,2785
225472,4,1,4,2011-04-21,2785
225473,2,1,4,2011-04-21,2785
225474,2,0,5,2011-04-21,2785
225475,2,0,5,2011-04-21,2785
225476,2,0,5,2011-04-21,2785
225477,2,1,5,2011-04-21,2785
225478,3,0,3,2011-04-21,2785
225479,2,2,3,2011-04-21,2785
225480,2,0,5,2011-04-21,2785
225481,2,2,5,2011-04-21,2785
225482,2,0,5,2011-04-21,2785
225483,2,0,5,2009-01-25,1969
225484,2,0,5,2011-04-21,2785
225485,3,2,3,2014-01-23,3793
225486,3,0,4,2011-04-21,2785
225487,3,0,4,2011-04-21,2785
225488,2,1,5,2011-04-21,2785
225489,2,2,4,2014-01-23,3793
225490,2,2,5,2011-04-22,2786
225491,3,0,3,2014-01-23,3793
225492,1,2,5,2014-01-23,3793
225493,2,1,4,2011-04-22,2786
225494,4,1,4,2011-04-22,2786
225495,-1,2,5,2014-01-23,3793
225496,2,0,4,2011-04-22,2786
225497,3,2,4,2014-01-23,3793
225498,2,0,5,2011-04-22,2786
225499,2,0,5,2011-04-22,2786
225500,3,0,5,2011-04-22,2786
225501,4,0,4,2011-04-22,2786
225502,4,0,4,2011-04-22,2786
225503,3,2,4,2014-01-23,3793
225504,2,1,2,2014-01-23,3793
225505,2,0,5,2011-04-22,2786
225506,2,0,5,2011-04-22,2786
225507,3,0,5,2014-01-23,3793
225508,2,2,5,2014-01-23,3793
225509,1,1,4,2014-01-23,3793
225510,3,0,4,2011-04-22,2786
225511,2,2,3,2011-04-22,2786
225512,3,2,5,2011-04-22,2786
225513,2,0,4,2011-04-22,2786
225514,3,0,4,2011-04-22,2786
225515,1,0,3,2011-04-22,2786
225516,1,0,3,2014-01-23,3793
225517,3,2,3,2014-01-23,3793
225518,2,0,5,2011-04-22,2786
225519,2,0,4,2011-04-22,2786
225520,2,2,5,2014-01-23,3793
225521,5,0,5,2011-04-22,2786
225522,3,2,3,2014-01-23,3793
225523,2,1,5,2014-01-23,3793
225524,1,0,4,2014-01-23,3793
225525,4,2,3,2014-01-23,3793
225526,1,0,5,2014-01-23,3793
225527,-1,2,4,2014-01-23,3793
225528,2,1,4,2014-01-23,3793
225529,3,0,4,2014-01-23,3793
225530,1,0,5,2011-04-22,2786
225531,3,2,4,2014-01-23,3793
225532,2,0,5,2011-04-22,2786
225533,2,0,5,2011-04-22,2786
225534,1,0,5,2011-04-22,2786
225535,3,2,4,2014-01-23,3793
225536,2,0,4,2011-04-22,2786
225537,2,1,4,2011-04-22,2786
225538,2,2,2,2014-01-23,3793
225539,2,2,4,2014-01-23,3793
225540,3,0,4,2011-04-22,2786
225541,3,2,3,2014-01-23,3793
225542,-1,0,3,2011-04-22,2786
225543,3,0,5,2014-01-23,3793
225544,2,2,3,2014-01-23,3793
225545,2,2,4,2014-01-23,3793
225546,-1,0,5,2011-04-22,2786
225547,2,0,5,2014-01-23,3793
225548,-1,2,1,2014-01-23,3793
225549,3,0,3,2014-01-23,3793
225550,3,0,5,2011-04-22,2786
225551,2,0,5,2011-04-22,2786
225552,2,0,5,2011-04-22,2786
225553,2,0,4,2014-01-23,3793
225554,2,0,5,2011-04-22,2786
225555,2,1,4,2011-04-22,2786
225556,2,1,5,2011-04-22,2786
225557,3,0,5,2011-04-22,2786
225558,2,2,4,2014-01-23,3793
225559,2,0,4,2011-04-22,2786
225560,2,2,3,2014-01-23,3793
225561,1,0,4,2011-04-22,2786
225562,3,2,3,2014-01-23,3793
225563,4,0,5,2011-04-22,2786
225564,2,0,5,2011-04-22,2786
225565,3,0,4,2011-04-22,2786
225566,3,0,4,2011-04-22,2786
225567,2,0,5,2011-04-22,2786
225568,2,0,5,2011-04-22,2786
225569,2,0,4,2011-04-22,2786
225570,3,2,3,2014-01-23,3793
225571,2,0,5,2011-04-22,2786
225572,3,2,3,2014-01-23,3793
225573,-1,0,5,2014-01-23,3793
225574,-1,2,2,2014-01-23,3793
225575,2,0,4,2014-01-23,3793
225576,3,0,5,2007-09-11,1467
225577,2,0,5,2011-04-22,2786
225578,3,2,3,2014-01-23,3793
225579,3,0,5,2011-04-22,2786
225580,1,0,4,2011-04-22,2786
225581,2,0,4,2011-04-22,2786
225582,-1,0,5,2011-04-22,2786
225583,2,2,5,2014-01-23,3793
225584,2,0,5,2011-04-23,2787
225585,2,0,4,2011-04-23,2787
225586,2,0,5,2011-04-23,2787
225587,2,0,4,2014-01-23,3793
225588,2,0,5,2011-04-23,2787
225589,3,1,3,2011-04-23,2787
225590,2,0,4,2011-04-23,2787
225591,2,0,5,2011-04-23,2787
225592,3,2,4,2014-01-23,3793
225593,2,2,4,2014-01-23,3793
225594,2,0,5,2011-04-23,2787
225595,2,0,4,2011-04-23,2787
225596,3,0,5,2011-04-23,2787
225597,2,0,4,2011-04-23,2787
225598,2,2,5,2014-01-23,3793
225599,2,2,4,2014-01-23,3793
225600,3,1,5,2011-04-23,2787
225601,2,2,4,2011-04-23,2787
225602,2,0,5,2011-04-23,2787
225603,3,2,3,2014-01-23,3793
225604,4,0,5,2011-04-23,2787
225605,2,2,3,2014-01-23,3793
225606,1,2,4,2014-01-23,3793
225607,2,0,4,2011-04-23,2787
225608,3,0,5,2011-04-23,2787
225609,2,2,3,2014-01-23,3793
225610,2,0,5,2011-04-23,2787
225611,2,0,5,2011-04-23,2787
225612,2,0,4,2014-01-23,3793
225613,3,2,4,2014-01-23,3793
225614,3,0,5,2011-04-23,2787
225615,2,0,5,2011-04-23,2787
225616,3,0,5,2011-04-23,2787
225617,2,2,5,2011-04-23,2787
225618,2,0,5,2011-04-23,2787
225619,1,0,5,2014-01-23,3793
225620,3,0,5,2011-04-23,2787
225621,2,2,5,2011-04-23,2787
225622,2,2,5,2014-01-23,3793
225623,3,2,4,2014-01-23,3793
225624,4,0,5,2011-04-23,2787
225625,2,1,2,2011-04-23,2787
225626,3,0,5,2011-04-23,2787
225627,2,0,5,2011-04-23,2787
225628,2,0,5,2011-04-23,2787
225629,3,0,4,2011-04-23,2787
225630,2,0,4,2014-01-23,3793
225631,2,0,4,2011-04-23,2787
225632,2,1,5,2014-01-23,3793
225633,3,2,2,2014-01-23,3793
225634,5,2,3,2014-01-23,3793
225635,2,0,5,2011-04-23,2787
225636,3,0,5,2011-04-23,2787
225637,2,0,4,2011-04-23,2787
225638,3,0,5,2011-04-23,2787
225639,-1,2,1,2014-01-23,3793
225640,-1,0,5,2011-04-23,2787
225641,2,2,4,2014-01-23,3793
225642,4,0,3,2014-01-23,3793
225643,2,2,4,2014-01-23,3793
225644,3,0,5,2011-04-23,2787
225645,3,0,5,2014-01-23,3793
225646,2,2,3,2014-01-23,3793
225647,2,2,4,2011-04-23,2787
225648,2,2,4,2014-01-23,3793
225649,3,2,3,2014-01-23,3793
225650,2,0,5,2011-04-23,2787
225651,2,1,5,2011-04-23,2787
225652,2,0,5,2011-04-23,2787
225653,3,2,3,2014-01-23,3793
225654,2,2,4,2014-01-24,3794
225655,2,0,5,2011-04-23,2787
225656,3,0,3,2011-04-23,2787
225657,2,0,5,2011-04-23,2787
225658,2,0,4,2011-04-23,2787
225659,2,1,5,2011-04-23,2787
225660,2,0,5,2011-04-23,2787
225661,2,0,5,2014-01-24,3794
225662,-1,0,4,2011-04-23,2787
225663,3,0,5,2011-04-23,2787
225664,3,0,4,2011-04-23,2787
225665,2,0,3,2011-04-23,2787
225666,2,0,5,2011-04-23,2787
225667,2,0,5,2011-04-24,2788
225668,2,0,4,2011-04-24,2788
225669,2,0,4,2011-04-24,2788
225670,2,0,4,2011-04-24,2788
225671,2,0,3,2011-04-24,2788
225672,3,0,3,2011-04-24,2788
225673,3,0,5,2011-04-24,2788
225674,2,0,5,2011-04-24,2788
225675,2,0,4,2011-04-24,2788
225676,2,0,4,2011-04-24,2788
225677,3,0,5,2011-04-24,2788
225678,2,1,5,2011-04-24,2788
225679,2,0,5,2011-04-24,2788
225680,3,0,5,2014-01-24,3794
225681,3,0,4,2011-04-24,2788
225682,3,1,4,2011-04-24,2788
225683,4,0,5,2011-04-24,2788
225684,2,0,5,2011-04-24,2788
225685,3,0,4,2011-04-24,2788
225686,2,0,3,2011-04-24,2788
