sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate
59660,3,1,-1,8,214,,,,,,,,,,,,,
59661,1,1,2,8,885,,,,,,,,,,,,,
59663,1,2,1,8,658,,,,,,,,,,,,,
59672,3,1,2,8,214,,,,,,,,,,,,,
59679,3,1,2,8,489,,,,,,,,,,,,,
59680,3,1,-1,8,306,,,,,,,,,,,,,
59687,2,1,2,8,124,,,,,,,,,,,,,
5970,1,-1,-1,8,658,,,,,,,,,,,,,
59702,-1,2,2,8,88,,,,,,,,,,,,,
59703,1,1,2,8,800,,,,,,,,,,,,,
59707,3,1,2,8,489,,,,,,,,,,,,,
59709,1,-1,1,8,677,,,,,,,,,,,,,
59713,3,1,2,8,214,,,,,,,,,,,,,
59725,1,1,1,8,545,,,,,,,,,,,,,
59727,1,-1,2,8,800,14.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,,,,
5973,2,1,1,8,635,,,,,,,,,,,,,
59733,2,-1,-1,8,812,,,,,,,,,,,,,
59734,2,1,2,8,623,,,,,,,,,,,,,
59738,3,2,1,8,489,,,,,,,,,,,,,
59744,3,1,2,8,214,,,,,,,,,,,,,
59755,-1,2,1,8,916,,,,,,,,,,,,,
59756,3,1,2,8,214,,,,,,,,,,,,,
59767,2,1,2,8,655,,,,,,,,,,,,,
59775,3,1,2,8,214,,,,,,,,,,,,,
59776,3,1,1,8,489,,,,,,,,,,,,,
5979,3,2,1,8,214,,,,,,,,,,,,,
59795,3,1,1,8,214,,,,,,,,,,,,,
59796,3,1,2,8,214,,,,,,,,,,,,,
598,-1,-1,-1,8,857,,,,,,,,,,,,,
5981,3,2,1,8,489,,,,,,,,,,,,,
59810,3,1,1,8,214,,,,,,,,,,,,,
59820,2,1,2,8,812,4.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,,,,
59826,3,2,2,8,489,,,,,,,,,,,,,
59834,3,2,2,8,489,,,,,,,,,,,,,
59837,3,1,2,8,571,,,,,,,,,,,,,
5984,3,-1,-1,8,214,,,,,,,,,,,,,
59849,1,2,2,8,658,,,,,,,,,,,,,
59852,1,2,1,8,658,,,,,,,,,,,,,
59860,1,1,1,8,885,,,,,,,,,,,,,
59871,3,-1,-1,8,489,,,,,,,,,,,,,
5988,3,2,1,8,489,,,,,,,,,,,,,
59881,3,2,1,8,489,,,,,,,,,,,,,
59887,3,1,2,8,214,,,,,,,,,,,,,
5989,-1,2,1,8,622,,,,,,,,,,,,,
59891,3,2,2,8,214,,,,,,,,,,,,,
59893,3,-1,-1,8,489,,,,,,,,,,,,,
59909,3,1,1,8,489,,,,,,,,,,,,,
59914,3,2,2,8,489,,,,,,,,,,,,,
59922,3,1,2,8,214,,,,,,,,,,,,,
59955,1,-1,1,8,800,,,,,,,,,,,,,
59959,3,1,1,8,214,,,,,,,,,,,,,
59967,3,2,2,8,214,,,,,,,,,,,,,
59970,3,2,2,8,489,,,,,,,,,,,,,
59978,3,1,1,8,214,,,,,,,,,,,,,
59983,2,1,2,8,812,,,,,,,,,,,,,
59989,2,2,2,8,124,,,,,,,,,,,,,
59992,-1,1,1,8,801,,,,,,,,,,,,,
59995,2,1,2,8,655,,,,,,,,,,,,,
59998,1,-1,-1,8,545,,,,,,,,,,,,,
6,1,2,1,8,545,,,,,,,,,,,,,
60,3,2,1,8,214,,,,,,,,,,,,,
60012,3,2,2,8,214,,,,,,,,,,,,,
60021,2,-1,-1,8,623,,,,,,,,,,,,,
60028,-1,-1,-1,8,321,,,,,,,,,,,,,
60029,2,1,2,8,812,,,,,,,,,,,,,
60043,3,1,2,8,214,,,,,,,,,,,,,
60052,2,1,2,8,623,,,,,,,,,,,,,
60053,3,1,1,8,489,,,,,,,,,,,,,
6007,3,1,2,8,489,,,,,,,,,,,,,
60070,3,2,1,8,306,,,,,,,,,,,,,
60074,3,-1,2,8,214,,,,,,,,,,,,,
60077,3,2,1,8,214,,,,,,,,,,,,,
60079,3,1,2,8,489,,,,,,,,,,,,,
6008,3,1,2,8,214,,,,,,,,,,,,,
60090,1,1,1,8,545,,,,,,,,,,,,,
60092,3,2,2,8,214,,,,,,,,,,,,,
60099,2,1,1,8,635,,,,,,,,,,,,,
60104,3,1,2,8,489,,,,,,,,,,,,,
60108,2,-1,2,8,124,,,,,,,,,,,,,
60129,3,1,2,8,489,,,,,,,,,,,,,
60134,2,1,2,8,124,,,,,,,,,,,,,
60139,3,1,1,8,214,,,,,,,,,,,,,
60142,3,2,1,8,489,,,,,,,,,,,,,
60144,3,2,1,8,489,,,,,,,,,,,,,
60147,1,1,1,8,545,,,,,,,,,,,,,
60160,2,-1,-1,8,623,,,,,,,,,,,,,
60179,1,1,2,8,658,,,,,,,,,,,,,
60182,3,1,2,8,489,,,,,,,,,,,,,
60188,3,1,1,8,489,,,,,,,,,,,,,
60190,1,2,1,8,30,,,,,,,,,,,,,
60198,3,1,1,8,214,,,,,,,,,,,,,
6021,3,1,2,8,214,,,,,,,,,,,,,
60222,1,1,2,8,545,,,,,,,,,,,,,
60230,1,2,1,8,800,6.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,,,
60235,2,1,2,8,623,,,,,,,,,,,,,
60239,3,-1,1,8,489,,,,,,,,,,,,,
6024,3,1,2,8,489,,,,,,,,,,,,,
60245,3,-1,-1,8,489,,,,,,,,,,,,,
60261,2,-1,-1,8,124,,,,,,,,,,,,,
60273,-1,1,1,8,25,,,,,,,,,,,,,
60288,3,-1,-1,8,214,,,,,,,,,,,,,
60293,2,1,2,8,623,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,
60297,3,2,2,8,214,,,,,,,,,,,,,
60305,2,1,2,8,124,,,,,,,,,,,,,
60313,1,1,1,8,658,,,,,,,,,,,,,
60316,3,2,2,8,214,,,,,,,,,,,,,
60317,3,1,2,8,489,,,,,,,,,,,,,
60318,2,1,1,8,674,,,,,,,,,,,,,
60325,3,1,1,8,214,,,,,,,,,,,,,
60329,3,1,2,8,214,,,,,,,,,,,,,
6033,3,2,-1,8,214,,,,,,,,,,,,,
60330,3,1,2,8,214,,,,,,,,,,,,,
60336,3,2,2,8,489,,,,,,,,,,,,,
60358,3,1,2,8,214,,,,,,,,,,,,,
6037,2,1,2,8,623,,,,,,,,,,,,,
60372,3,1,2,8,489,,,,,,,,,,,,,
60394,3,2,2,8,489,,,,,,,,,,,,,
60395,3,2,2,8,214,,,,,,,,,,,,,
60396,3,1,2,8,214,,,,,,,,,,,,,
60409,1,1,2,8,403,,,,,,,,,,,,,
60421,3,2,2,8,214,,,,,,,,,,,,,
60425,-1,2,2,8,244,25.0,1.0,1.0,0.0,2.0,55.0,0.0,0.0,0.0,0.0,,,
60431,3,2,2,8,489,,,,,,,,,,,,,
60434,1,2,1,8,545,,,,,,,,,,,,,
60438,3,2,2,8,489,,,,,,,,,,,,,
60447,3,1,2,8,489,,,,,,,,,,,,,
60455,3,1,1,8,306,,,,,,,,,,,,,
60459,3,1,1,8,489,,,,,,,,,,,,,
6046,3,1,1,8,489,,,,,,,,,,,,,
60465,3,1,1,8,489,,,,,,,,,,,,,
6048,3,1,1,8,489,,,,,,,,,,,,,
60485,1,1,2,8,545,,,,,,,,,,,,,
60487,3,1,2,8,571,,,,,,,,,,,,,
60488,3,1,-1,8,306,,,,,,,,,,,,,
60490,1,2,1,8,427,,,,,,,,,,,,,
60496,-1,-1,-1,8,321,,,,,,,,,,,,,
6050,3,1,2,8,214,,,,,,,,,,,,,
60506,1,-1,-1,8,545,,,,,,,,,,,,,
60516,3,2,1,8,306,,,,,,,,,,,,,
60519,3,1,1,8,214,,,,,,,,,,,,,
60525,-1,-1,1,8,857,,,,,,,,,,,,,
60544,1,1,2,8,30,,,,,,,,,,,,,
60545,3,1,-1,8,306,,,,,,,,,,,,,
60549,3,1,1,8,306,,,,,,,,,,,,,
60557,3,1,2,8,489,,,,,,,,,,,,,
60558,3,2,1,8,489,,,,,,,,,,,,,
60570,1,2,1,8,14,,,,,,,,,,,,,
60586,1,1,2,8,885,,,,,,,,,,,,,
60594,1,1,1,8,545,,,,,,,,,,,,,
60599,3,-1,-1,8,489,,,,,,,,,,,,,
6060,1,1,-1,8,658,,,,,,,,,,,,,
60600,1,2,-1,8,30,,,,,,,,,,,,,
60611,-1,-1,-1,8,717,,,,,,,,,,,,,
60622,2,1,2,8,124,,,,,,,,,,,,,
6064,3,1,2,8,571,,,,,,,,,,,,,
60640,3,-1,-1,8,489,,,,,,,,,,,,,
60641,2,-1,-1,8,623,,,,,,,,,,,,,
60644,1,1,-1,8,800,,,,,,,,,,,,,
60661,3,1,2,8,489,,,,,,,,,,,,,
60665,3,1,2,8,214,,,,,,,,,,,,,
60666,3,1,2,8,489,,,,,,,,,,,,,
6067,3,1,1,8,489,,,,,,,,,,,,,
6068,3,-1,-1,8,214,,,,,,,,,,,,,
60681,2,1,2,8,812,,,,,,,,,,,,,
60688,3,1,2,8,489,,,,,,,,,,,,,
60691,3,1,2,8,214,,,,,,,,,,,,,
60697,3,2,2,8,489,,,,,,,,,,,,,
60709,2,1,2,8,812,,,,,,,,,,,,,
60723,3,1,1,8,214,,,,,,,,,,,,,
60724,3,2,2,8,489,,,,,,,,,,,,,
60726,1,1,2,8,800,,,,,,,,,,,,,
60728,3,1,2,8,489,,,,,,,,,,,,,
60729,1,1,2,8,658,,,,,,,,,,,,,
6074,3,1,2,8,489,,,,,,,,,,,,,
60744,3,1,1,8,489,,,,,,,,,,,,,
6075,3,2,2,8,214,,,,,,,,,,,,,
60762,-1,1,-1,8,244,,,,,,,,,,,,,
60763,1,1,-1,8,30,,,,,,,,,,,,,
60764,2,1,2,8,124,,,,,,,,,,,,,
60774,3,-1,-1,8,306,,,,,,,,,,,,,
60776,3,-1,1,8,489,,,,,,,,,,,,,
60782,3,1,2,8,489,,,,,,,,,,,,,
60792,3,2,2,8,489,,,,,,,,,,,,,
60794,3,-1,1,8,214,,,,,,,,,,,,,
60807,3,1,2,8,306,,,,,,,,,,,,,
60818,3,1,1,8,489,,,,,,,,,,,,,
60821,3,2,2,8,489,,,,,,,,,,,,,
60824,3,1,2,8,489,,,,,,,,,,,,,
60833,3,-1,1,8,214,,,,,,,,,,,,,
60837,-1,1,1,8,916,,,,,,,,,,,,,
60838,3,2,2,8,489,,,,,,,,,,,,,
60846,3,1,1,8,489,,,,,,,,,,,,,
6085,-1,2,1,8,562,,,,,,,,,,,,,
60861,3,1,2,8,489,18.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,,,,
60879,3,-1,1,8,214,,,,,,,,,,,,,
60882,3,1,1,8,214,,,,,,,,,,,,,
60886,1,2,1,8,30,,,,,,,,,,,,,
60889,3,2,2,8,214,,,,,,,,,,,,,
60891,1,1,2,8,658,,,,,,,,,,,,,
60895,3,2,2,8,489,,,,,,,,,,,,,
6091,2,1,2,8,623,,,,,,,,,,,,,
60910,3,2,1,8,214,,,,,,,,,,,,,
60912,2,1,2,8,655,,,,,,,,,,,,,
60916,3,2,1,8,214,,,,,,,,,,,,,
60929,1,-1,1,8,693,,,,,,,,,,,,,
60930,3,2,2,8,214,,,,,,,,,,,,,
60933,3,1,1,8,489,,,,,,,,,,,,,
60938,3,1,2,8,489,,,,,,,,,,,,,
60944,1,1,2,8,800,,,,,,,,,,,,,
60950,3,1,2,8,214,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,,
60955,2,1,2,8,812,,,,,,,,,,,,,
60986,2,-1,-1,8,623,,,,,,,,,,,,,
60987,1,1,1,8,800,,,,,,,,,,,,,
61001,3,2,2,8,214,,,,,,,,,,,,,
61018,3,1,2,8,214,,,,,,,,,,,,,
61027,3,2,2,8,214,,,,,,,,,,,,,
61033,3,1,2,8,489,,,,,,,,,,,,,
61035,1,1,-1,8,30,,,,,,,,,,,,,
61042,3,2,-1,8,489,,,,,,,,,,,,,
61056,3,1,1,8,214,,,,,,,,,,,,,
61060,3,1,1,8,489,,,,,,,,,,,,,
61070,1,2,1,8,885,,,,,,,,,,,,,
61093,2,1,2,8,124,,,,,,,,,,,,,
61094,3,2,-1,8,214,,,,,,,,,,,,,
61113,3,1,1,8,214,,,,,,,,,,,,,
61115,2,2,2,8,124,,,,,,,,,,,,,
61120,3,1,2,8,214,,,,,,,,,,,,,
61136,3,1,2,8,489,,,,,,,,,,,,,
61138,2,1,2,8,76,,,,,,,,,,,,,
61144,3,-1,2,8,489,,,,,,,,,,,,,
61158,3,1,2,8,214,,,,,,,,,,,,,
61161,3,2,2,8,214,,,,,,,,,,,,,
61162,-1,2,-1,8,562,,,,,,,,,,,,,
61165,3,1,2,8,214,,,,,,,,,,,,,
61177,3,2,2,8,489,,,,,,,,,,,,,
6118,2,1,2,8,124,,,,,,,,,,,,,
61212,3,-1,2,8,489,,,,,,,,,,,,,
61213,3,1,2,8,571,,,,,,,,,,,,,
61214,3,2,2,8,489,,,,,,,,,,,,,
61217,3,1,2,8,489,,,,,,,,,,,,,
61226,1,2,1,8,30,28.0,4.0,0.0,1.0,0.0,46.0,0.25,0.03571428571428571,0.021739130434782608,1.0,,,
61227,2,2,-1,8,623,,,,,,,,,,,,,
61228,-1,-1,-1,8,875,,,,,,,,,,,,,
6124,2,1,2,8,623,,,,,,,,,,,,,
61241,3,-1,1,8,489,,,,,,,,,,,,,
61243,3,2,2,8,489,,,,,,,,,,,,,
61245,-1,1,1,8,790,,,,,,,,,,,,,
61259,1,1,-1,8,545,,,,,,,,,,,,,
61290,3,2,2,8,214,,,,,,,,,,,,,
6130,2,1,1,8,124,,,,,,,,,,,,,
61303,1,-1,1,8,800,,,,,,,,,,,,,
61304,-1,-1,1,8,48,,,,,,,,,,,,,
6132,3,1,1,8,306,,,,,,,,,,,,,
61327,3,2,-1,8,489,,,,,,,,,,,,,
61328,2,1,-1,8,623,,,,,,,,,,,,,
61333,3,2,1,8,489,,,,,,,,,,,,,
61349,1,1,-1,8,403,,,,,,,,,,,,,
61353,1,1,1,8,658,,,,,,,,,,,,,
6136,2,1,-1,8,124,,,,,,,,,,,,,
61364,2,1,-1,8,812,,,,,,,,,,,,,
61365,3,2,1,8,214,,,,,,,,,,,,,
61366,3,2,-1,8,489,,,,,,,,,,,,,
61369,3,2,-1,8,214,,,,,,,,,,,,,
6137,3,1,2,8,489,,,,,,,,,,,,,
61373,3,1,1,8,306,,,,,,,,,,,,,
61384,3,1,1,8,214,,,,,,,,,,,,,
61390,3,1,1,8,489,,,,,,,,,,,,,
61399,3,1,2,8,214,,,,,,,,,,,,,
6140,2,2,2,8,655,,,,,,,,,,,,,
61409,1,2,2,8,885,,,,,,,,,,,,,
6144,3,1,1,8,489,,,,,,,,,,,,,
61445,3,1,1,8,214,,,,,,,,,,,,,
61450,3,1,2,8,214,,,,,,,,,,,,,
61452,2,2,2,8,623,,,,,,,,,,,,,
61453,1,1,2,8,596,,,,,,,,,,,,,
6146,2,1,2,8,655,,,,,,,,,,,,,
61469,3,1,1,8,489,,,,,,,,,,,,,
61471,2,2,1,8,124,,,,,,,,,,,,,
61473,3,1,1,8,214,,,,,,,,,,,,,
61490,3,1,2,8,489,,,,,,,,,,,,,
61501,3,1,1,8,214,,,,,,,,,,,,,
61502,2,-1,-1,8,623,,,,,,,,,,,,,
61517,1,2,1,8,800,,,,,,,,,,,,,
61531,3,1,-1,8,214,28.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,,,
61536,-1,1,1,8,766,,,,,,,,,,,,,
61551,3,1,2,8,214,,,,,,,,,,,,,
61557,3,1,-1,8,489,,,,,,,,,,,,,
61570,-1,-1,1,8,599,,,,,,,,,,,,,
61572,3,1,2,8,489,,,,,,,,,,,,,
61576,3,2,-1,8,214,,,,,,,,,,,,,
6158,3,1,1,8,489,,,,,,,,,,,,,
61581,3,2,1,8,214,4.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,,,
61582,3,2,2,8,489,,,,,,,,,,,,,
61583,1,1,-1,8,693,,,,,,,,,,,,,
61586,-1,1,2,8,561,,,,,,,,,,,,,
61592,3,2,2,8,214,,,,,,,,,,,,,
61598,3,2,2,8,489,,,,,,,,,,,,,
61604,2,1,2,8,812,,,,,,,,,,,,,
61612,2,1,1,8,124,,,,,,,,,,,,,
6162,1,1,1,8,693,,,,,,,,,,,,,
61631,3,2,1,8,306,,,,,,,,,,,,,
61640,3,-1,-1,8,214,,,,,,,,,,,,,
61643,3,1,-1,8,489,,,,,,,,,,,,,
61649,3,1,1,8,489,,,,,,,,,,,,,
6165,3,1,1,8,306,,,,,,,,,,,,,
61651,3,1,2,8,214,,,,,,,,,,,,,
61663,3,1,1,8,489,,,,,,,,,,,,,
61664,3,2,2,8,214,,,,,,,,,,,,,
61685,1,1,1,8,800,,,,,,,,,,,,,
61696,1,1,2,8,800,,,,,,,,,,,,,
6170,3,1,2,8,214,,,,,,,,,,,,,
61703,-1,1,1,8,766,,,,,,,,,,,,,
61713,2,2,2,8,623,,,,,,,,,,,,,
61715,3,1,1,8,489,,,,,,,,,,,,,
61720,3,1,1,8,306,,,,,,,,,,,,,
61723,3,1,1,8,489,,,,,,,,,,,,,
61726,3,1,1,8,214,,,,,,,,,,,,,
61730,2,1,2,8,812,,,,,,,,,,,,,
61751,3,1,2,8,214,,,,,,,,,,,,,
61752,3,2,2,8,214,,,,,,,,,,,,,
61755,1,-1,-1,8,545,,,,,,,,,,,,,
61757,3,1,1,8,306,,,,,,,,,,,,,
61758,1,-1,2,8,403,,,,,,,,,,,,,
61759,-1,-1,-1,8,759,,,,,,,,,,,,,
61772,1,-1,2,8,545,,,,,,,,,,,,,
61781,3,1,2,8,489,,,,,,,,,,,,,
61792,2,2,2,8,623,,,,,,,,,,,,,
61798,2,1,2,8,124,,,,,,,,,,,,,
61805,3,-1,1,8,489,,,,,,,,,,,,,
6181,3,-1,2,8,489,,,,,,,,,,,,,
61817,3,2,2,8,489,,,,,,,,,,,,,
61819,3,1,-1,8,306,,,,,,,,,,,,,
61839,-1,-1,1,8,622,,,,,,,,,,,,,
61843,1,1,2,8,30,,,,,,,,,,,,,
61854,3,-1,-1,8,214,,,,,,,,,,,,,
61857,3,-1,-1,8,214,,,,,,,,,,,,,
61858,3,-1,-1,8,214,,,,,,,,,,,,,
61859,-1,1,1,8,790,,,,,,,,,,,,,
6186,3,2,2,8,489,,,,,,,,,,,,,
61862,2,1,2,8,635,,,,,,,,,,,,,
61864,-1,-1,-1,8,717,,,,,,,,,,,,,
61869,3,1,1,8,489,,,,,,,,,,,,,
61874,1,-1,1,8,885,,,,,,,,,,,,,
6188,3,1,1,8,214,,,,,,,,,,,,,
61886,1,1,2,8,403,,,,,,,,,,,,,
61891,3,-1,2,8,489,,,,,,,,,,,,,
61897,3,-1,2,8,489,,,,,,,,,,,,,
61919,3,2,2,8,489,,,,,,,,,,,,,
6194,3,1,1,8,214,,,,,,,,,,,,,
61940,2,2,2,8,124,,,,,,,,,,,,,
61955,1,-1,1,8,545,,,,,,,,,,,,,
61962,3,2,1,8,489,,,,,,,,,,,,,
61964,3,1,-1,8,214,,,,,,,,,,,,,
61972,2,1,2,8,124,,,,,,,,,,,,,
61978,2,1,2,8,812,,,,,,,,,,,,,
61981,1,2,1,8,885,,,,,,,,,,,,,
61997,2,1,2,8,623,,,,,,,,,,,,,
62008,1,-1,1,8,427,,,,,,,,,,,,,
62013,2,1,2,8,812,,,,,,,,,,,,,
62025,1,-1,-1,8,403,,,,,,,,,,,,,
6204,3,2,2,8,489,,,,,,,,,,,,,
62045,3,1,1,8,214,,,,,,,,,,,,,
62046,1,1,1,8,800,,,,,,,,,,,,,
62053,3,1,2,8,214,,,,,,,,,,,,,
62056,3,1,2,8,214,,,,,,,,,,,,,
62062,1,2,2,8,545,,,,,,,,,,,,,
62067,3,1,2,8,214,,,,,,,,,,,,,
62068,-1,1,1,8,562,,,,,,,,,,,,,
62072,3,2,2,8,404,,,,,,,,,,,,,
62085,2,1,2,8,812,2.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,,,
62091,3,-1,1,8,214,,,,,,,,,,,,,
62093,3,1,2,8,214,,,,,,,,,,,,,
621,1,2,2,8,30,,,,,,,,,,,,,
62104,3,-1,-1,8,306,,,,,,,,,,,,,
62105,1,2,1,8,403,,,,,,,,,,,,,
62111,-1,1,-1,8,159,,,,,,,,,,,,,
62118,-1,-1,1,8,857,,,,,,,,,,,,,
62119,2,2,2,8,623,,,,,,,,,,,,,
62124,3,2,2,8,214,,,,,,,,,,,,,
62151,3,1,2,8,489,,,,,,,,,,,,,
62164,2,1,2,8,124,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,
62178,3,1,2,8,214,,,,,,,,,,,,,
62189,-1,-1,-1,8,801,,,,,,,,,,,,,
62190,-1,1,2,8,766,,,,,,,,,,,,,
62191,3,2,2,8,489,,,,,,,,,,,,,
62193,1,2,2,8,800,,,,,,,,,,,,,
622,3,1,2,8,489,,,,,,,,,,,,,
62204,3,2,2,8,214,,,,,,,,,,,,,
62206,3,2,2,8,489,,,,,,,,,,,,,
62211,-1,1,1,8,766,,,,,,,,,,,,,
62214,-1,2,1,8,174,,,,,,,,,,,,,
62231,1,-1,1,8,800,,,,,,,,,,,,,
62235,3,-1,2,8,489,,,,,,,,,,,,,
62239,3,2,-1,8,214,,,,,,,,,,,,,
62240,2,1,2,8,623,,,,,,,,,,,,,
62248,2,1,1,8,812,,,,,,,,,,,,,
62255,3,1,2,8,489,,,,,,,,,,,,,
62258,1,-1,-1,8,800,,,,,,,,,,,,,
62260,3,2,2,8,306,,,,,,,,,,,,,
62263,2,-1,-1,8,623,,,,,,,,,,,,,
62266,1,1,2,8,403,,,,,,,,,,,,,
62267,1,2,1,8,545,,,,,,,,,,,,,
62272,3,-1,1,8,489,,,,,,,,,,,,,
62273,3,1,2,8,489,,,,,,,,,,,,,
6228,1,1,1,8,403,,,,,,,,,,,,,
6230,3,1,2,8,489,,,,,,,,,,,,,
62311,2,2,2,8,76,,,,,,,,,,,,,
62315,2,1,2,8,623,,,,,,,,,,,,,
62316,2,2,2,8,623,,,,,,,,,,,,,
6232,3,-1,2,8,214,,,,,,,,,,,,,
6234,3,1,2,8,489,,,,,,,,,,,,,
62344,-1,-1,2,8,200,,,,,,,,,,,,,
62346,3,-1,-1,8,214,,,,,,,,,,,,,
62351,3,1,1,8,306,47.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,,,,
62354,3,-1,2,8,214,,,,,,,,,,,,,
62365,2,1,-1,8,623,,,,,,,,,,,,,
62366,3,-1,-1,8,214,,,,,,,,,,,,,
62371,3,-1,-1,8,306,,,,,,,,,,,,,
62372,2,1,2,8,623,,,,,,,,,,,,,
6238,3,1,1,8,214,,,,,,,,,,,,,
62401,3,1,2,8,214,,,,,,,,,,,,,
62402,3,1,-1,8,214,,,,,,,,,,,,,
62431,3,1,2,8,214,,,,,,,,,,,,,
62434,3,1,1,8,214,,,,,,,,,,,,,
6244,3,1,2,8,489,,,,,,,,,,,,,
62442,3,2,2,8,214,,,,,,,,,,,,,
62456,-1,1,1,8,766,,,,,,,,,,,,,
62466,1,2,2,8,885,,,,,,,,,,,,,
62476,3,1,-1,8,214,21.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,,,,
62481,3,2,2,8,489,,,,,,,,,,,,,
62482,3,1,2,8,489,,,,,,,,,,,,,
62498,3,1,1,8,489,,,,,,,,,,,,,
62501,3,2,2,8,489,,,,,,,,,,,,,
62511,1,1,1,8,545,,,,,,,,,,,,,
62522,3,1,2,8,214,,,,,,,,,,,,,
62527,3,2,-1,8,306,,,,,,,,,,,,,
62533,3,2,2,8,214,,,,,,,,,,,,,
62543,3,1,1,8,489,,,,,,,,,,,,,
62545,2,1,1,8,812,,,,,,,,,,,,,
62549,3,1,2,8,214,,,,,,,,,,,,,
62555,3,1,1,8,306,,,,,,,,,,,,,
62559,3,2,1,8,489,,,,,,,,,,,,,
62572,3,-1,2,8,489,,,,,,,,,,,,,
6258,1,2,1,8,545,,,,,,,,,,,,,
62580,1,1,1,8,800,,,,,,,,,,,,,
62587,2,1,1,8,812,,,,,,,,,,,,,
62590,3,2,1,8,214,,,,,,,,,,,,,
62600,3,2,2,8,306,,,,,,,,,,,,,
6262,3,1,-1,8,489,,,,,,,,,,,,,
62626,-1,1,1,8,556,,,,,,,,,,,,,
62630,-1,2,1,8,605,,,,,,,,,,,,,
62644,1,1,1,8,545,,,,,,,,,,,,,
62647,2,2,2,8,812,,,,,,,,,,,,,
62648,3,1,-1,8,489,,,,,,,,,,,,,
62651,3,1,2,8,214,,,,,,,,,,,,,
62653,2,-1,-1,8,812,,,,,,,,,,,,,
62658,3,1,1,8,214,,,,,,,,,,,,,
62659,3,2,1,8,306,,,,,,,,,,,,,
6266,2,1,1,8,635,,,,,,,,,,,,,
62661,-1,-1,1,8,622,,,,,,,,,,,,,
62664,-1,1,1,8,562,,,,,,,,,,,,,
62665,3,1,1,8,489,,,,,,,,,,,,,
62673,-1,2,2,8,562,,,,,,,,,,,,,
62674,3,1,-1,8,306,,,,,,,,,,,,,
62676,1,-1,2,8,800,,,,,,,,,,,,,
6268,3,1,2,8,214,,,,,,,,,,,,,
62691,3,1,2,8,489,,,,,,,,,,,,,
62700,3,2,2,8,489,,,,,,,,,,,,,
62707,3,1,1,8,306,,,,,,,,,,,,,
62708,3,2,2,8,214,,,,,,,,,,,,,
62709,3,1,2,8,489,,,,,,,,,,,,,
62721,3,2,1,8,306,,,,,,,,,,,,,
62726,3,-1,2,8,489,,,,,,,,,,,,,
62728,3,2,2,8,214,,,,,,,,,,,,,
62738,1,1,2,8,403,,,,,,,,,,,,,
62748,1,2,2,8,658,,,,,,,,,,,,,
62758,3,1,2,8,214,,,,,,,,,,,,,
6277,1,1,2,8,658,,,,,,,,,,,,,
62774,3,1,2,8,489,,,,,,,,,,,,,
62790,3,2,1,8,214,,,,,,,,,,,,,
62794,3,1,2,8,489,,,,,,,,,,,,,
62800,3,2,2,8,214,,,,,,,,,,,,,
62807,2,1,2,8,812,,,,,,,,,,,,,
62815,3,2,1,8,214,,,,,,,,,,,,,
62819,3,1,2,8,489,,,,,,,,,,,,,
62828,1,2,1,8,658,,,,,,,,,,,,,
62829,-1,2,1,8,622,,,,,,,,,,,,,
62830,3,1,2,8,214,,,,,,,,,,,,,
62832,2,-1,2,8,623,,,,,,,,,,,,,
62833,3,-1,-1,8,214,,,,,,,,,,,,,
62835,3,-1,-1,8,306,,,,,,,,,,,,,
62842,3,-1,2,8,489,,,,,,,,,,,,,
62844,3,1,2,8,214,,,,,,,,,,,,,
62848,2,2,2,8,623,,,,,,,,,,,,,
62856,3,2,-1,8,306,,,,,,,,,,,,,
62862,1,-1,-1,8,30,,,,,,,,,,,,,
62863,3,1,2,8,489,45.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,,,
62872,1,1,1,8,658,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
62875,2,2,1,8,812,,,,,,,,,,,,,
62877,3,1,1,8,214,6.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,,,,
62893,1,1,-1,8,693,,,,,,,,,,,,,
62897,1,1,2,8,800,,,,,,,,,,,,,
62901,1,1,-1,8,658,,,,,,,,,,,,,
62903,3,2,2,8,214,,,,,,,,,,,,,
62908,3,2,1,8,489,,,,,,,,,,,,,
62918,3,1,2,8,489,,,,,,,,,,,,,
62935,3,-1,1,8,214,,,,,,,,,,,,,
62937,3,2,1,8,214,,,,,,,,,,,,,
