user_id,age,sex,user_lv_cd,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio
222665,2,0,3,,,,,,,,,,
222666,2,1,3,,,,,,,,,,
222667,2,0,4,,,,,,,,,,
222668,3,2,3,,,,,,,,,,
222669,3,2,4,,,,,,,,,,
222670,2,0,5,,,,,,,,,,
222671,2,2,5,,,,,,,,,,
222672,-1,2,4,,,,,,,,,,
222673,3,1,4,,,,,,,,,,
222674,3,0,5,,,,,,,,,,
222675,2,2,4,,,,,,,,,,
222676,2,2,5,,,,,,,,,,
222677,3,2,4,,,,,,,,,,
222678,2,2,5,,,,,,,,,,
222679,2,0,5,,,,,,,,,,
222680,3,1,4,,,,,,,,,,
222681,3,0,4,,,,,,,,,,
222682,2,0,4,,,,,,,,,,
222683,2,2,4,,,,,,,,,,
222684,-1,2,5,,,,,,,,,,
222685,2,0,5,,,,,,,,,,
222686,3,0,5,,,,,,,,,,
222687,2,2,4,,,,,,,,,,
222688,2,2,4,,,,,,,,,,
222689,-1,0,5,,,,,,,,,,
222690,3,0,5,,,,,,,,,,
222691,4,2,3,,,,,,,,,,
222692,3,2,3,,,,,,,,,,
222693,1,1,4,,,,,,,,,,
222694,2,1,4,,,,,,,,,,
222695,1,2,4,,,,,,,,,,
222696,3,2,3,,,,,,,,,,
222697,2,1,3,,,,,,,,,,
222698,3,2,3,,,,,,,,,,
222699,3,2,5,,,,,,,,,,
222700,2,0,5,,,,,,,,,,
222701,3,0,4,,,,,,,,,,
222702,1,0,5,,,,,,,,,,
222703,2,1,5,,,,,,,,,,
222704,2,2,5,,,,,,,,,,
222705,-1,0,1,,,,,,,,,,
222706,2,2,3,,,,,,,,,,
222707,2,2,4,,,,,,,,,,
222708,2,0,5,,,,,,,,,,
222709,2,0,5,,,,,,,,,,
222710,2,0,5,,,,,,,,,,
222711,2,0,4,,,,,,,,,,
222712,3,2,2,,,,,,,,,,
222713,2,0,5,,,,,,,,,,
222714,-1,2,1,,,,,,,,,,
222715,5,0,5,,,,,,,,,,
222716,2,0,3,,,,,,,,,,
222717,3,0,3,,,,,,,,,,
222718,2,0,4,,,,,,,,,,
222719,2,0,5,,,,,,,,,,
222720,2,0,4,,,,,,,,,,
222721,2,0,5,,,,,,,,,,
222722,1,0,4,,,,,,,,,,
222723,1,2,3,,,,,,,,,,
222724,2,1,3,,,,,,,,,,
222725,2,0,4,,,,,,,,,,
222726,3,2,4,,,,,,,,,,
222727,2,0,4,,,,,,,,,,
222728,3,0,5,,,,,,,,,,
222729,2,0,5,,,,,,,,,,
222730,4,0,2,,,,,,,,,,
222731,1,2,4,,,,,,,,,,
222732,2,2,3,,,,,,,,,,
222733,3,2,4,,,,,,,,,,
222734,2,0,5,,,,,,,,,,
222735,4,0,4,,,,,,,,,,
222736,2,0,4,,,,,,,,,,
222737,3,2,4,,,,,,,,,,
222738,3,2,5,,,,,,,,,,
222739,2,2,4,,,,,,,,,,
222740,3,2,5,,,,,,,,,,
222741,-1,2,4,,,,,,,,,,
222742,1,2,4,,,,,,,,,,
222743,2,0,3,,,,,,,,,,
222744,2,0,5,,,,,,,,,,
222745,2,0,3,,,,,,,,,,
222746,2,2,5,,,,,,,,,,
222747,1,2,5,,,,,,,,,,
222748,2,0,5,,,,,,,,,,
222749,4,0,5,,,,,,,,,,
222750,3,2,5,,,,,,,,,,
222751,2,1,4,,,,,,,,,,
222752,3,2,5,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,
222753,2,1,4,,,,,,,,,,
222754,2,0,5,,,,,,,,,,
222755,-1,0,3,,,,,,,,,,
222756,3,2,3,,,,,,,,,,
222757,2,0,5,,,,,,,,,,
222758,5,2,4,,,,,,,,,,
222759,3,2,5,,,,,,,,,,
222760,3,2,4,,,,,,,,,,
222761,2,2,2,,,,,,,,,,
222762,3,2,3,,,,,,,,,,
222763,2,0,4,,,,,,,,,,
222764,2,2,4,,,,,,,,,,
222765,2,2,4,60.0,7.0,3.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0
222766,4,0,4,,,,,,,,,,
222767,2,1,4,,,,,,,,,,
222768,4,0,4,,,,,,,,,,
222769,2,2,5,4.0,1.0,1.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0
222770,3,0,5,,,,,,,,,,
222771,3,0,4,,,,,,,,,,
222772,3,0,4,,,,,,,,,,
222773,2,0,5,42.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,
222774,3,0,5,,,,,,,,,,
222775,2,1,4,,,,,,,,,,
222776,4,0,3,,,,,,,,,,
222777,3,0,5,,,,,,,,,,
222778,3,2,3,,,,,,,,,,
222779,5,2,4,,,,,,,,,,
222780,2,0,5,,,,,,,,,,
222781,2,0,5,,,,,,,,,,
222782,3,0,4,,,,,,,,,,
222783,3,2,5,,,,,,,,,,
222784,3,2,4,,,,,,,,,,
222785,3,2,4,,,,,,,,,,
222786,3,2,5,,,,,,,,,,
222787,3,2,4,,,,,,,,,,
222788,3,0,4,,,,,,,,,,
222789,2,2,5,,,,,,,,,,
222790,2,1,5,,,,,,,,,,
222791,2,0,5,,,,,,,,,,
222792,3,0,4,,,,,,,,,,
222793,2,2,4,,,,,,,,,,
222794,3,0,3,,,,,,,,,,
222795,3,2,2,,,,,,,,,,
222796,3,2,3,,,,,,,,,,
222797,1,2,3,,,,,,,,,,
222798,5,2,4,,,,,,,,,,
222799,2,0,5,,,,,,,,,,
222800,1,2,4,,,,,,,,,,
222801,2,0,5,,,,,,,,,,
222802,3,0,5,,,,,,,,,,
222803,2,0,3,,,,,,,,,,
222804,2,0,4,,,,,,,,,,
222805,2,0,4,,,,,,,,,,
222806,3,2,4,,,,,,,,,,
222807,3,2,5,,,,,,,,,,
222808,2,0,4,,,,,,,,,,
222809,2,1,5,,,,,,,,,,
222810,2,2,4,,,,,,,,,,
222811,1,0,4,,,,,,,,,,
222812,3,2,4,,,,,,,,,,
222813,2,2,4,,,,,,,,,,
222814,2,2,3,,,,,,,,,,
222815,3,0,5,,,,,,,,,,
222816,3,0,5,,,,,,,,,,
222817,2,2,4,,,,,,,,,,
222818,1,2,5,,,,,,,,,,
222819,2,0,3,,,,,,,,,,
222820,1,1,5,,,,,,,,,,
222821,2,2,3,,,,,,,,,,
222822,3,2,4,,,,,,,,,,
222823,3,2,3,,,,,,,,,,
222824,2,2,4,,,,,,,,,,
222825,2,1,3,,,,,,,,,,
222826,3,2,3,,,,,,,,,,
222827,1,1,3,,,,,,,,,,
222828,2,2,5,,,,,,,,,,
222829,2,0,5,,,,,,,,,,
222830,1,0,5,,,,,,,,,,
222831,2,0,5,,,,,,,,,,
222832,2,0,4,,,,,,,,,,
222833,2,2,4,,,,,,,,,,
222834,3,0,4,,,,,,,,,,
222835,2,2,3,,,,,,,,,,
222836,3,0,4,,,,,,,,,,
222837,2,2,5,,,,,,,,,,
222838,2,0,5,,,,,,,,,,
222839,1,0,5,,,,,,,,,,
222840,2,0,4,,,,,,,,,,
222841,-1,2,1,,,,,,,,,,
222842,2,0,4,,,,,,,,,,
222843,2,1,4,,,,,,,,,,
222844,2,0,4,,,,,,,,,,
222845,2,0,4,,,,,,,,,,
222846,3,2,4,,,,,,,,,,
222847,2,2,4,,,,,,,,,,
222848,2,2,4,,,,,,,,,,
222849,3,1,5,,,,,,,,,,
222850,3,0,5,,,,,,,,,,
222851,3,0,5,,,,,,,,,,
222852,1,1,5,,,,,,,,,,
222853,3,0,4,,,,,,,,,,
222854,2,2,5,,,,,,,,,,
222855,1,0,4,,,,,,,,,,
222856,3,0,4,,,,,,,,,,
222857,2,0,4,,,,,,,,,,
222858,2,0,4,,,,,,,,,,
222859,-1,0,4,,,,,,,,,,
222860,2,0,5,,,,,,,,,,
222861,2,1,4,,,,,,,,,,
222862,-1,0,5,,,,,,,,,,
222863,2,2,5,,,,,,,,,,
222864,2,0,5,,,,,,,,,,
222865,3,2,3,,,,,,,,,,
222866,2,2,5,,,,,,,,,,
222867,2,0,5,,,,,,,,,,
222868,1,0,4,,,,,,,,,,
222869,2,0,5,,,,,,,,,,
222870,2,0,5,4.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,
222871,2,2,5,,,,,,,,,,
222872,3,0,2,,,,,,,,,,
222873,2,0,4,,,,,,,,,,
222874,2,0,5,,,,,,,,,,
222875,3,0,5,,,,,,,,,,
222876,2,0,5,,,,,,,,,,
222877,2,0,5,,,,,,,,,,
222878,2,0,5,,,,,,,,,,
222879,2,2,5,,,,,,,,,,
222880,2,0,5,8.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,
222881,2,0,5,,,,,,,,,,
222882,-1,2,5,,,,,,,,,,
222883,3,0,4,,,,,,,,,,
222884,3,0,5,,,,,,,,,,
222885,2,0,4,,,,,,,,,,
222886,-1,0,5,,,,,,,,,,
222887,-1,0,4,,,,,,,,,,
222888,2,0,5,,,,,,,,,,
222889,3,0,4,,,,,,,,,,
222890,2,2,3,,,,,,,,,,
222891,2,2,2,,,,,,,,,,
222892,2,0,4,,,,,,,,,,
222893,2,2,3,,,,,,,,,,
222894,3,2,4,,,,,,,,,,
222895,2,0,5,,,,,,,,,,
222896,3,0,5,,,,,,,,,,
222897,2,2,4,,,,,,,,,,
222898,3,1,5,,,,,,,,,,
222899,2,0,4,,,,,,,,,,
222900,3,1,5,,,,,,,,,,
222901,2,1,4,,,,,,,,,,
222902,2,2,5,,,,,,,,,,
222903,1,2,2,,,,,,,,,,
222904,3,0,5,,,,,,,,,,
222905,3,2,4,,,,,,,,,,
222906,1,0,4,,,,,,,,,,
222907,2,2,5,,,,,,,,,,
222908,5,2,3,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
222909,3,2,3,,,,,,,,,,
222910,3,2,3,,,,,,,,,,
222911,2,0,5,,,,,,,,,,
222912,-1,0,5,,,,,,,,,,
222913,3,0,3,,,,,,,,,,
222914,2,0,5,,,,,,,,,,
222915,2,2,4,,,,,,,,,,
222916,1,2,4,,,,,,,,,,
222917,2,0,4,,,,,,,,,,
222918,2,0,3,,,,,,,,,,
222919,-1,2,2,,,,,,,,,,
222920,3,2,3,,,,,,,,,,
222921,3,2,5,,,,,,,,,,
222922,3,1,3,,,,,,,,,,
222923,2,2,4,,,,,,,,,,
222924,2,2,4,,,,,,,,,,
222925,3,2,3,,,,,,,,,,
222926,3,0,2,,,,,,,,,,
222927,2,2,5,,,,,,,,,,
222928,2,0,4,,,,,,,,,,
222929,3,2,2,,,,,,,,,,
222930,3,2,4,,,,,,,,,,
222931,1,0,5,,,,,,,,,,
222932,3,2,4,,,,,,,,,,
222933,3,2,3,,,,,,,,,,
222934,2,0,5,,,,,,,,,,
222935,2,1,2,,,,,,,,,,
222936,3,2,3,,,,,,,,,,
222937,3,0,5,,,,,,,,,,
222938,2,1,3,,,,,,,,,,
222939,2,2,3,,,,,,,,,,
222940,2,2,4,,,,,,,,,,
222941,3,2,5,,,,,,,,,,
222942,3,2,3,,,,,,,,,,
222943,3,0,3,,,,,,,,,,
222944,2,2,5,,,,,,,,,,
222945,2,0,3,,,,,,,,,,
222946,-1,1,2,,,,,,,,,,
222947,3,2,5,,,,,,,,,,
222948,3,2,5,,,,,,,,,,
222949,2,1,4,,,,,,,,,,
222950,5,1,4,,,,,,,,,,
222951,2,0,5,,,,,,,,,,
222952,2,2,5,,,,,,,,,,
222953,2,2,2,,,,,,,,,,
222954,3,2,3,,,,,,,,,,
222955,2,2,5,,,,,,,,,,
222956,3,2,5,70.0,2.0,2.0,0.0,0.0,98.0,0.0,0.0,0.0,
222957,-1,2,2,,,,,,,,,,
222958,3,2,3,,,,,,,,,,
222959,2,2,5,,,,,,,,,,
222960,4,2,2,,,,,,,,,,
222961,-1,0,3,,,,,,,,,,
222962,2,0,4,,,,,,,,,,
222963,2,2,5,,,,,,,,,,
222964,2,2,4,,,,,,,,,,
222965,2,0,5,6.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,
222966,2,2,5,,,,,,,,,,
222967,2,2,5,,,,,,,,,,
222968,2,2,3,,,,,,,,,,
222969,2,2,3,,,,,,,,,,
222970,3,2,3,,,,,,,,,,
222971,1,1,4,,,,,,,,,,
222972,3,0,4,,,,,,,,,,
222973,2,2,4,,,,,,,,,,
222974,3,2,5,,,,,,,,,,
222975,2,2,4,,,,,,,,,,
222976,3,2,4,,,,,,,,,,
222977,3,0,2,,,,,,,,,,
222978,2,2,4,,,,,,,,,,
222979,1,2,5,,,,,,,,,,
222980,2,2,5,,,,,,,,,,
222981,2,2,3,,,,,,,,,,
222982,-1,2,5,,,,,,,,,,
222983,2,0,5,,,,,,,,,,
222984,3,0,3,,,,,,,,,,
222985,2,2,3,,,,,,,,,,
222986,1,2,4,,,,,,,,,,
222987,2,2,5,,,,,,,,,,
222988,1,2,4,,,,,,,,,,
222989,1,2,4,,,,,,,,,,
222990,5,2,3,,,,,,,,,,
222991,2,0,5,,,,,,,,,,
222992,3,0,4,,,,,,,,,,
222993,3,2,5,,,,,,,,,,
222994,2,0,3,,,,,,,,,,
222995,1,2,3,,,,,,,,,,
222996,3,0,4,,,,,,,,,,
222997,2,2,4,,,,,,,,,,
222998,3,2,5,,,,,,,,,,
222999,-1,2,2,,,,,,,,,,
223000,2,0,5,,,,,,,,,,
223001,1,2,3,,,,,,,,,,
223002,2,0,5,,,,,,,,,,
223003,-1,2,5,,,,,,,,,,
223004,3,2,3,,,,,,,,,,
223005,3,2,4,6.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,
223006,-1,2,5,,,,,,,,,,
223007,2,0,4,,,,,,,,,,
223008,3,2,3,,,,,,,,,,
223009,3,0,3,,,,,,,,,,
223010,2,2,4,,,,,,,,,,
223011,1,2,3,,,,,,,,,,
223012,2,2,4,,,,,,,,,,
223013,2,2,4,,,,,,,,,,
223014,2,2,5,,,,,,,,,,
223015,2,2,5,,,,,,,,,,
223016,3,0,4,,,,,,,,,,
223017,2,2,4,,,,,,,,,,
223018,2,1,5,,,,,,,,,,
223019,2,2,3,,,,,,,,,,
223020,1,2,4,,,,,,,,,,
223021,2,2,5,,,,,,,,,,
223022,-1,2,5,,,,,,,,,,
223023,3,2,3,,,,,,,,,,
223024,3,0,4,,,,,,,,,,
223025,2,2,4,,,,,,,,,,
223026,2,2,3,,,,,,,,,,
223027,1,2,4,,,,,,,,,,
223028,2,0,5,8.0,0.0,0.0,1.0,0.0,7.0,1.0,0.125,0.14285714285714285,1.0
223029,2,0,2,,,,,,,,,,
223030,3,0,4,,,,,,,,,,
223031,3,0,4,,,,,,,,,,
223032,2,0,5,,,,,,,,,,
223033,2,0,5,,,,,,,,,,
223034,1,2,4,,,,,,,,,,
223035,1,2,5,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
223036,3,2,3,,,,,,,,,,
223037,2,0,4,,,,,,,,,,
223038,2,0,3,,,,,,,,,,
223039,3,2,4,,,,,,,,,,
223040,2,0,4,,,,,,,,,,
223041,3,1,4,,,,,,,,,,
223042,3,2,3,,,,,,,,,,
223043,1,2,3,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,
223044,2,2,4,,,,,,,,,,
223045,2,2,4,,,,,,,,,,
223046,3,1,5,,,,,,,,,,
223047,2,0,5,,,,,,,,,,
223048,1,0,5,2.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,
223049,2,1,4,6.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,
223050,5,2,5,,,,,,,,,,
223051,2,2,5,,,,,,,,,,
223052,1,2,4,,,,,,,,,,
223053,2,0,5,,,,,,,,,,
223054,5,2,3,,,,,,,,,,
223055,2,0,4,,,,,,,,,,
223056,2,0,4,28.0,0.0,0.0,0.0,0.0,46.0,,0.0,0.0,
223057,-1,0,4,,,,,,,,,,
223058,2,0,5,,,,,,,,,,
223059,2,0,4,,,,,,,,,,
223060,3,2,3,,,,,,,,,,
223061,3,0,5,,,,,,,,,,
223062,2,0,4,,,,,,,,,,
223063,2,2,3,,,,,,,,,,
223064,3,2,2,,,,,,,,,,
223065,2,0,3,,,,,,,,,,
223066,2,0,4,,,,,,,,,,
223067,2,1,4,,,,,,,,,,
223068,1,2,5,,,,,,,,,,
223069,4,2,3,,,,,,,,,,
223070,3,0,3,,,,,,,,,,
223071,2,0,5,,,,,,,,,,
223072,2,2,4,,,,,,,,,,
223073,3,2,4,,,,,,,,,,
223074,1,0,5,,,,,,,,,,
223075,-1,2,5,,,,,,,,,,
223076,5,2,2,,,,,,,,,,
223077,2,2,5,,,,,,,,,,
223078,2,0,3,,,,,,,,,,
223079,2,2,3,,,,,,,,,,
223080,-1,2,1,,,,,,,,,,
223081,5,0,2,,,,,,,,,,
223082,2,2,3,,,,,,,,,,
223083,2,2,4,,,,,,,,,,
223084,-1,2,2,,,,,,,,,,
223085,3,2,3,,,,,,,,,,
223086,4,2,2,,,,,,,,,,
223087,3,2,4,,,,,,,,,,
223088,2,2,4,,,,,,,,,,
223089,2,2,5,,,,,,,,,,
223090,2,0,3,,,,,,,,,,
223091,3,0,4,,,,,,,,,,
223092,2,2,4,,,,,,,,,,
223093,2,0,4,,,,,,,,,,
223094,3,2,5,,,,,,,,,,
223095,-1,0,5,,,,,,,,,,
223096,3,2,4,,,,,,,,,,
223097,2,0,4,,,,,,,,,,
223098,2,0,5,,,,,,,,,,
223099,2,0,5,,,,,,,,,,
223100,2,0,4,,,,,,,,,,
223101,-1,0,5,,,,,,,,,,
223102,-1,2,5,,,,,,,,,,
223103,2,0,5,,,,,,,,,,
223104,2,0,5,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,
223105,2,0,5,,,,,,,,,,
223106,2,2,4,,,,,,,,,,
223107,3,0,5,,,,,,,,,,
223108,2,2,3,,,,,,,,,,
223109,2,0,4,,,,,,,,,,
223110,3,1,4,,,,,,,,,,
223111,2,2,4,,,,,,,,,,
223112,3,0,5,,,,,,,,,,
223113,2,0,5,,,,,,,,,,
223114,3,2,4,,,,,,,,,,
223115,2,2,4,,,,,,,,,,
223116,2,2,4,,,,,,,,,,
223117,2,0,5,,,,,,,,,,
223118,2,0,5,,,,,,,,,,
223119,2,0,5,,,,,,,,,,
223120,2,0,5,,,,,,,,,,
223121,3,2,4,,,,,,,,,,
223122,2,2,3,,,,,,,,,,
223123,1,0,5,,,,,,,,,,
223124,2,0,4,,,,,,,,,,
223125,2,0,5,,,,,,,,,,
223126,2,0,4,,,,,,,,,,
223127,2,2,4,,,,,,,,,,
223128,2,2,4,,,,,,,,,,
223129,3,0,5,,,,,,,,,,
223130,2,0,5,,,,,,,,,,
223131,3,2,2,,,,,,,,,,
223132,2,0,4,,,,,,,,,,
223133,2,0,5,,,,,,,,,,
223134,3,0,4,,,,,,,,,,
223135,3,0,4,,,,,,,,,,
223136,2,0,5,,,,,,,,,,
223137,2,0,5,,,,,,,,,,
223138,2,0,5,,,,,,,,,,
223139,3,2,4,,,,,,,,,,
223140,3,2,2,,,,,,,,,,
223141,4,2,3,,,,,,,,,,
223142,2,0,5,,,,,,,,,,
223143,2,0,5,,,,,,,,,,
223144,3,2,3,,,,,,,,,,
223145,3,2,4,,,,,,,,,,
223146,2,0,5,4.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
223147,2,2,5,,,,,,,,,,
223148,2,2,3,,,,,,,,,,
223149,1,0,5,,,,,,,,,,
223150,5,2,4,,,,,,,,,,
223151,2,2,4,,,,,,,,,,
223152,2,0,5,,,,,,,,,,
223153,4,2,2,,,,,,,,,,
223154,2,2,4,,,,,,,,,,
223155,3,2,3,,,,,,,,,,
223156,2,0,5,,,,,,,,,,
223157,3,2,3,,,,,,,,,,
223158,2,2,4,,,,,,,,,,
223159,-1,2,2,,,,,,,,,,
223160,2,0,4,,,,,,,,,,
223161,3,2,4,,,,,,,,,,
223162,3,2,2,,,,,,,,,,
223163,3,2,4,,,,,,,,,,
223164,2,0,5,,,,,,,,,,
223165,2,2,3,,,,,,,,,,
223166,2,2,4,,,,,,,,,,
223167,2,2,4,,,,,,,,,,
223168,2,2,4,,,,,,,,,,
223169,3,2,3,,,,,,,,,,
223170,-1,2,5,,,,,,,,,,
223171,2,0,3,,,,,,,,,,
223172,2,0,3,,,,,,,,,,
223173,2,2,4,,,,,,,,,,
223174,2,0,5,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
223175,2,2,5,,,,,,,,,,
223176,3,2,5,,,,,,,,,,
223177,3,2,4,,,,,,,,,,
223178,1,2,2,,,,,,,,,,
223179,2,2,3,,,,,,,,,,
223180,2,2,3,,,,,,,,,,
223181,2,2,5,,,,,,,,,,
223182,2,2,3,,,,,,,,,,
223183,3,2,5,,,,,,,,,,
223184,1,2,4,,,,,,,,,,
223185,5,2,5,,,,,,,,,,
223186,2,2,5,,,,,,,,,,
223187,3,2,4,,,,,,,,,,
223188,2,2,3,,,,,,,,,,
223189,1,2,5,,,,,,,,,,
223190,3,2,4,,,,,,,,,,
223191,2,2,3,,,,,,,,,,
223192,1,2,3,,,,,,,,,,
223193,2,2,3,,,,,,,,,,
223194,3,0,5,,,,,,,,,,
223195,-1,0,5,,,,,,,,,,
223196,3,0,5,,,,,,,,,,
223197,2,2,3,,,,,,,,,,
223198,1,0,5,,,,,,,,,,
223199,3,0,5,,,,,,,,,,
223200,3,0,4,,,,,,,,,,
223201,2,2,5,,,,,,,,,,
223202,2,2,4,,,,,,,,,,
223203,2,2,5,,,,,,,,,,
223204,3,2,5,,,,,,,,,,
223205,2,2,4,,,,,,,,,,
223206,1,2,4,,,,,,,,,,
223207,2,2,4,,,,,,,,,,
223208,2,2,3,,,,,,,,,,
223209,3,2,2,,,,,,,,,,
223210,2,2,4,,,,,,,,,,
223211,2,2,2,,,,,,,,,,
223212,-1,0,5,,,,,,,,,,
223213,2,0,4,,,,,,,,,,
223214,3,2,4,,,,,,,,,,
223215,1,2,5,,,,,,,,,,
223216,3,1,3,,,,,,,,,,
223217,2,2,4,,,,,,,,,,
223218,2,2,4,,,,,,,,,,
223219,2,2,3,,,,,,,,,,
223220,3,2,4,,,,,,,,,,
223221,3,2,4,,,,,,,,,,
223222,1,0,4,,,,,,,,,,
223223,2,0,5,,,,,,,,,,
223224,2,0,5,,,,,,,,,,
223225,3,2,4,,,,,,,,,,
223226,2,2,5,,,,,,,,,,
223227,3,2,4,,,,,,,,,,
223228,2,0,5,,,,,,,,,,
223229,3,2,4,,,,,,,,,,
223230,1,2,4,,,,,,,,,,
223231,3,0,5,,,,,,,,,,
223232,1,2,5,,,,,,,,,,
223233,3,2,3,,,,,,,,,,
223234,3,2,3,,,,,,,,,,
223235,2,2,4,,,,,,,,,,
223236,2,2,5,,,,,,,,,,
223237,3,2,4,,,,,,,,,,
223238,1,2,4,,,,,,,,,,
223239,2,2,4,,,,,,,,,,
223240,2,2,5,,,,,,,,,,
223241,-1,0,4,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,
223242,2,1,4,,,,,,,,,,
223243,3,0,5,,,,,,,,,,
223244,2,2,4,,,,,,,,,,
223245,2,2,5,,,,,,,,,,
223246,2,1,5,,,,,,,,,,
223247,2,0,5,,,,,,,,,,
223248,3,0,5,,,,,,,,,,
223249,1,2,4,,,,,,,,,,
223250,1,0,5,,,,,,,,,,
223251,3,2,4,,,,,,,,,,
223252,2,2,3,,,,,,,,,,
223253,2,2,3,,,,,,,,,,
223254,1,2,5,,,,,,,,,,
223255,3,2,3,,,,,,,,,,
223256,1,2,5,,,,,,,,,,
223257,5,2,5,,,,,,,,,,
223258,3,0,5,,,,,,,,,,
223259,2,0,3,,,,,,,,,,
223260,2,2,2,,,,,,,,,,
223261,3,1,4,,,,,,,,,,
223262,2,2,3,,,,,,,,,,
223263,2,2,2,,,,,,,,,,
223264,3,2,5,,,,,,,,,,
223265,3,2,3,,,,,,,,,,
223266,2,2,5,,,,,,,,,,
223267,2,2,3,,,,,,,,,,
223268,2,2,5,6.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,
223269,1,2,5,,,,,,,,,,
223270,1,2,5,,,,,,,,,,
223271,2,2,3,,,,,,,,,,
223272,2,0,4,,,,,,,,,,
223273,3,2,4,,,,,,,,,,
223274,2,0,5,,,,,,,,,,
223275,2,2,5,,,,,,,,,,
223276,2,2,4,,,,,,,,,,
223277,4,2,4,,,,,,,,,,
223278,2,0,5,,,,,,,,,,
223279,2,0,5,,,,,,,,,,
223280,1,0,5,,,,,,,,,,
223281,2,2,4,,,,,,,,,,
223282,2,2,4,,,,,,,,,,
223283,2,0,5,,,,,,,,,,
223284,2,0,5,,,,,,,,,,
223285,4,2,4,,,,,,,,,,
223286,4,2,3,,,,,,,,,,
223287,2,2,5,,,,,,,,,,
223288,2,1,4,,,,,,,,,,
223289,2,2,3,,,,,,,,,,
223290,2,0,4,,,,,,,,,,
223291,2,2,4,,,,,,,,,,
223292,3,2,4,,,,,,,,,,
223293,2,0,3,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,
223294,2,0,5,,,,,,,,,,
223295,2,2,5,,,,,,,,,,
223296,2,0,5,,,,,,,,,,
223297,2,2,3,,,,,,,,,,
223298,1,0,4,,,,,,,,,,
223299,3,2,3,,,,,,,,,,
223300,3,0,3,,,,,,,,,,
223301,2,2,3,,,,,,,,,,
223302,2,0,5,,,,,,,,,,
223303,2,2,4,,,,,,,,,,
223304,3,2,5,,,,,,,,,,
223305,2,2,4,,,,,,,,,,
223306,2,2,3,,,,,,,,,,
223307,2,2,5,,,,,,,,,,
223308,3,2,3,,,,,,,,,,
223309,2,0,5,,,,,,,,,,
223310,1,2,3,,,,,,,,,,
223311,2,2,5,,,,,,,,,,
223312,3,2,3,,,,,,,,,,
223313,2,2,2,,,,,,,,,,
223314,3,2,4,,,,,,,,,,
223315,2,2,5,,,,,,,,,,
223316,3,0,4,,,,,,,,,,
223317,2,0,5,,,,,,,,,,
223318,-1,2,4,,,,,,,,,,
223319,1,0,4,,,,,,,,,,
223320,3,2,4,,,,,,,,,,
223321,2,2,4,,,,,,,,,,
223322,-1,2,4,,,,,,,,,,
223323,3,2,5,,,,,,,,,,
223324,3,2,3,,,,,,,,,,
223325,4,0,4,,,,,,,,,,
223326,2,0,5,,,,,,,,,,
223327,2,2,5,,,,,,,,,,
223328,4,2,4,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
223329,2,2,4,,,,,,,,,,
223330,2,0,5,,,,,,,,,,
223331,-1,0,3,,,,,,,,,,
223332,2,0,5,,,,,,,,,,
223333,1,2,4,,,,,,,,,,
223334,2,0,4,,,,,,,,,,
223335,2,2,4,,,,,,,,,,
223336,3,2,4,,,,,,,,,,
223337,2,2,2,,,,,,,,,,
223338,3,2,3,,,,,,,,,,
223339,3,2,2,,,,,,,,,,
223340,3,2,4,,,,,,,,,,
223341,2,2,4,,,,,,,,,,
223342,-1,0,5,,,,,,,,,,
223343,4,2,2,,,,,,,,,,
223344,3,2,4,,,,,,,,,,
223345,2,2,4,,,,,,,,,,
223346,2,0,4,,,,,,,,,,
223347,2,0,3,,,,,,,,,,
223348,-1,0,4,,,,,,,,,,
223349,1,2,2,,,,,,,,,,
223350,1,0,5,,,,,,,,,,
223351,2,2,4,,,,,,,,,,
223352,1,1,4,,,,,,,,,,
223353,2,2,4,,,,,,,,,,
223354,2,0,4,,,,,,,,,,
223355,3,2,5,,,,,,,,,,
223356,3,2,4,,,,,,,,,,
223357,3,0,5,,,,,,,,,,
223358,1,2,4,,,,,,,,,,
223359,1,0,5,,,,,,,,,,
223360,2,2,3,,,,,,,,,,
223361,2,1,5,,,,,,,,,,
223362,4,2,3,,,,,,,,,,
223363,3,2,5,,,,,,,,,,
