user_id,age,sex,user_lv_cd,user_reg_tm
228200,-1,0,5,2014-02-21
228201,26-35ÀÍ,0,3,2011-05-31
228202,-1,0,4,2011-05-31
228203,36-45ÀÍ,2,3,2014-02-21
228204,26-35ÀÍ,0,4,2011-05-31
228205,36-45ÀÍ,0,5,2011-05-31
228206,36-45ÀÍ,1,5,2011-05-31
228207,26-35ÀÍ,1,5,2011-05-31
228208,26-35ÀÍ,2,4,2014-02-21
228209,26-35ÀÍ,0,5,2011-05-31
228210,36-45ÀÍ,0,2,2011-05-31
228211,26-35ÀÍ,0,4,2009-02-04
228212,26-35ÀÍ,2,2,2014-02-21
228213,36-45ÀÍ,0,3,2014-02-21
228214,26-35ÀÍ,0,5,2011-05-31
228215,26-35ÀÍ,2,4,2014-02-21
228216,26-35ÀÍ,2,5,2014-02-21
228217,46-55ÀÍ,2,5,2011-05-31
228218,26-35ÀÍ,0,4,2014-02-21
228219,26-35ÀÍ,0,5,2011-05-31
228220,46-55ÀÍ,0,5,2011-05-31
228221,26-35ÀÍ,0,5,2011-05-31
228222,26-35ÀÍ,0,5,2011-05-31
228223,36-45ÀÍ,0,4,2009-02-04
228224,26-35ÀÍ,0,5,2011-05-31
228225,26-35ÀÍ,0,5,2011-05-31
228226,26-35ÀÍ,0,4,2014-02-21
228227,36-45ÀÍ,2,4,2014-02-21
228228,26-35ÀÍ,2,4,2014-02-21
228229,26-35ÀÍ,0,5,2011-05-31
228230,26-35ÀÍ,0,4,2011-05-31
228231,26-35ÀÍ,0,5,2011-05-31
228232,36-45ÀÍ,2,4,2014-02-21
228233,26-35ÀÍ,1,4,2014-02-21
228234,36-45ÀÍ,2,4,2014-02-21
228235,36-45ÀÍ,2,4,2014-02-21
228236,26-35ÀÍ,2,5,2014-02-21
228237,36-45ÀÍ,0,4,2011-05-31
228238,36-45ÀÍ,0,5,2011-05-31
228239,36-45ÀÍ,0,5,2011-05-31
228240,36-45ÀÍ,1,3,2014-02-21
228241,26-35ÀÍ,0,4,2011-05-31
228242,36-45ÀÍ,0,5,2011-05-31
228243,36-45ÀÍ,0,4,2011-05-31
228244,26-35ÀÍ,0,5,2011-05-31
228245,26-35ÀÍ,2,5,2011-05-31
228246,26-35ÀÍ,0,5,2011-06-01
228247,-1,0,4,2014-02-21
228248,36-45ÀÍ,0,5,2011-06-01
228249,26-35ÀÍ,2,3,2014-02-21
228250,16-25ÀÍ,2,3,2014-02-21
228251,36-45ÀÍ,0,4,2009-02-04
228252,16-25ÀÍ,2,3,2014-02-21
228253,16-25ÀÍ,0,5,2014-02-21
228254,26-35ÀÍ,0,3,2011-06-01
228255,46-55ÀÍ,2,5,2011-06-01
228256,36-45ÀÍ,2,3,2014-02-21
228257,16-25ÀÍ,2,3,2014-02-21
228258,26-35ÀÍ,0,5,2009-02-04
228259,16-25ÀÍ,2,3,2014-02-21
228260,36-45ÀÍ,0,3,2011-06-01
228261,26-35ÀÍ,0,5,2009-02-05
228262,26-35ÀÍ,0,3,2011-06-01
228263,26-35ÀÍ,1,4,2011-06-01
228264,16-25ÀÍ,0,5,2014-02-21
228265,26-35ÀÍ,0,4,2011-06-01
228266,26-35ÀÍ,0,3,2011-06-01
228267,26-35ÀÍ,1,5,2011-06-01
228268,26-35ÀÍ,0,4,2011-06-01
228269,26-35ÀÍ,0,3,2011-06-01
228270,26-35ÀÍ,0,4,2011-06-01
228271,36-45ÀÍ,2,4,2014-02-21
228272,26-35ÀÍ,2,3,2014-02-21
228273,36-45ÀÍ,2,2,2014-02-21
228274,26-35ÀÍ,0,4,2011-06-01
228275,36-45ÀÍ,0,5,2014-02-21
228276,36-45ÀÍ,0,4,2011-06-01
228277,26-35ÀÍ,1,5,2011-06-01
228278,26-35ÀÍ,0,5,2014-02-21
228279,36-45ÀÍ,0,5,2009-02-05
228280,36-45ÀÍ,2,3,2014-02-21
228281,36-45ÀÍ,1,4,2011-06-01
228282,26-35ÀÍ,2,4,2014-02-21
228283,56ÀÍ“‘…œ,2,2,2014-02-22
228284,26-35ÀÍ,2,5,2011-06-01
228285,26-35ÀÍ,0,5,2014-02-22
228286,26-35ÀÍ,0,5,2011-06-01
228287,36-45ÀÍ,0,5,2011-06-01
228288,36-45ÀÍ,0,5,2011-06-01
228289,26-35ÀÍ,0,5,2011-06-01
228290,36-45ÀÍ,0,4,2011-06-01
228291,26-35ÀÍ,0,5,2007-10-06
228292,26-35ÀÍ,0,4,2011-06-01
228293,26-35ÀÍ,0,5,2011-06-01
228294,26-35ÀÍ,0,5,2009-02-05
228295,16-25ÀÍ,0,4,2011-06-01
228296,36-45ÀÍ,0,4,2014-02-22
228297,26-35ÀÍ,0,4,2011-06-01
228298,26-35ÀÍ,2,4,2014-02-22
228299,26-35ÀÍ,0,3,2011-06-01
228300,26-35ÀÍ,0,4,2011-06-01
228301,36-45ÀÍ,0,5,2011-06-01
228302,36-45ÀÍ,0,5,2011-06-01
228303,26-35ÀÍ,0,5,2011-06-01
228304,26-35ÀÍ,2,4,2014-02-22
228305,36-45ÀÍ,0,4,2011-06-02
228306,36-45ÀÍ,0,5,2011-06-02
228307,26-35ÀÍ,1,4,2014-02-22
228308,46-55ÀÍ,0,5,2011-06-02
228309,26-35ÀÍ,2,4,2014-02-22
228310,26-35ÀÍ,0,5,2011-06-02
228311,26-35ÀÍ,0,5,2011-06-02
228312,36-45ÀÍ,0,5,2011-06-02
228313,26-35ÀÍ,0,4,2011-06-02
228314,26-35ÀÍ,1,4,2011-06-02
228315,46-55ÀÍ,0,5,2011-06-02
228316,16-25ÀÍ,2,4,2014-02-22
228317,26-35ÀÍ,0,5,2007-10-06
228318,56ÀÍ“‘…œ,0,5,2011-06-02
228319,26-35ÀÍ,0,4,2011-06-02
228320,36-45ÀÍ,0,4,2014-02-22
228321,36-45ÀÍ,2,2,2014-02-22
228322,36-45ÀÍ,0,5,2011-06-02
228323,26-35ÀÍ,2,2,2014-02-22
228324,26-35ÀÍ,2,3,2014-02-22
228325,16-25ÀÍ,2,3,2014-02-22
228326,26-35ÀÍ,2,3,2014-02-22
228327,36-45ÀÍ,0,5,2011-06-02
228328,26-35ÀÍ,2,2,2014-02-22
228329,-1,2,4,2014-02-22
228330,-1,2,4,2014-02-22
228331,16-25ÀÍ,2,2,2014-02-22
228332,26-35ÀÍ,0,4,2011-06-02
228333,16-25ÀÍ,2,3,2014-02-22
228334,46-55ÀÍ,1,5,2009-02-05
228335,36-45ÀÍ,2,4,2014-02-22
228336,36-45ÀÍ,1,4,2011-06-02
228337,26-35ÀÍ,0,4,2009-02-05
228338,26-35ÀÍ,2,4,2014-02-22
228339,-1,0,4,2011-06-02
228340,26-35ÀÍ,0,5,2014-02-22
228341,26-35ÀÍ,1,2,2011-06-02
228342,26-35ÀÍ,2,5,2014-02-22
228343,26-35ÀÍ,0,5,2011-06-02
228344,36-45ÀÍ,0,4,2014-02-22
228345,46-55ÀÍ,0,4,2014-02-22
228346,36-45ÀÍ,0,3,2014-02-22
228347,36-45ÀÍ,2,2,2014-02-22
228348,-1,0,5,2011-06-02
228349,26-35ÀÍ,0,5,2011-06-02
228350,36-45ÀÍ,1,5,2011-06-02
228351,26-35ÀÍ,2,5,2014-02-22
228352,16-25ÀÍ,0,4,2011-06-02
228353,36-45ÀÍ,2,4,2014-02-22
228354,26-35ÀÍ,0,5,2011-06-02
228355,26-35ÀÍ,1,5,2011-06-02
228356,26-35ÀÍ,2,3,2014-02-22
228357,46-55ÀÍ,0,5,2011-06-02
228358,26-35ÀÍ,1,4,2014-02-22
228359,16-25ÀÍ,2,4,2011-06-02
228360,36-45ÀÍ,0,5,2011-06-02
228361,26-35ÀÍ,0,5,2011-06-02
228362,26-35ÀÍ,0,4,2014-02-22
228363,26-35ÀÍ,0,5,2011-06-02
228364,26-35ÀÍ,0,5,2011-06-02
228365,36-45ÀÍ,0,4,2007-10-07
228366,26-35ÀÍ,1,4,2014-02-22
228367,26-35ÀÍ,0,5,2011-06-02
228368,26-35ÀÍ,0,5,2011-06-02
228369,-1,0,5,2011-06-02
228370,36-45ÀÍ,0,5,2014-02-22
228371,36-45ÀÍ,2,5,2014-02-22
228372,36-45ÀÍ,0,5,2011-06-02
228373,36-45ÀÍ,2,5,2014-02-22
228374,26-35ÀÍ,0,5,2011-06-02
228375,36-45ÀÍ,2,3,2014-02-22
228376,36-45ÀÍ,2,3,2014-02-22
228377,26-35ÀÍ,0,5,2011-06-02
228378,36-45ÀÍ,2,3,2014-02-22
228379,36-45ÀÍ,0,2,2014-02-22
228380,26-35ÀÍ,2,4,2014-02-22
228381,26-35ÀÍ,0,5,2011-06-02
228382,36-45ÀÍ,0,5,2011-06-02
228383,26-35ÀÍ,0,5,2011-06-02
228384,26-35ÀÍ,2,5,2014-02-22
228385,-1,0,5,2009-02-05
228386,26-35ÀÍ,0,5,2011-06-03
228387,16-25ÀÍ,2,2,2014-02-23
228388,-1,0,2,2011-06-03
228389,26-35ÀÍ,2,5,2014-02-23
228390,26-35ÀÍ,1,5,2011-06-03
228391,56ÀÍ“‘…œ,0,5,2011-06-03
228392,16-25ÀÍ,2,4,2011-06-03
228393,26-35ÀÍ,0,4,2009-02-06
228394,36-45ÀÍ,0,3,2011-06-03
228395,-1,0,2,2011-06-03
228396,-1,2,5,2011-06-03
228397,26-35ÀÍ,0,3,2014-02-23
228398,36-45ÀÍ,0,5,2011-06-03
228399,26-35ÀÍ,2,4,2014-02-23
228400,26-35ÀÍ,1,5,2011-06-03
228401,26-35ÀÍ,2,5,2014-02-23
228402,26-35ÀÍ,0,4,2009-02-06
228403,26-35ÀÍ,2,3,2014-02-23
228404,26-35ÀÍ,2,5,2014-02-23
228405,-1,1,5,2011-06-03
228406,26-35ÀÍ,0,4,2014-02-23
228407,26-35ÀÍ,0,3,2011-06-03
228408,26-35ÀÍ,0,5,2011-06-03
228409,36-45ÀÍ,2,4,2014-02-23
228410,26-35ÀÍ,2,5,2014-02-23
228411,36-45ÀÍ,2,5,2014-02-23
228412,46-55ÀÍ,2,3,2014-02-23
228413,36-45ÀÍ,1,4,2011-06-03
228414,36-45ÀÍ,1,5,2009-02-06
228415,36-45ÀÍ,2,4,2014-02-23
228416,-1,0,4,2011-06-03
228417,36-45ÀÍ,0,5,2011-06-03
228418,26-35ÀÍ,2,3,2014-02-23
228419,36-45ÀÍ,2,3,2014-02-23
228420,26-35ÀÍ,0,4,2011-06-03
228421,36-45ÀÍ,2,3,2014-02-23
228422,16-25ÀÍ,2,3,2014-02-23
228423,26-35ÀÍ,2,3,2014-02-23
228424,26-35ÀÍ,0,5,2011-06-03
228425,26-35ÀÍ,2,4,2014-02-23
228426,26-35ÀÍ,0,5,2011-06-03
228427,36-45ÀÍ,0,5,2011-06-03
228428,-1,0,5,2009-02-06
228429,26-35ÀÍ,0,4,2011-06-03
228430,-1,2,5,2011-06-03
228431,36-45ÀÍ,2,3,2014-02-23
228432,26-35ÀÍ,0,4,2011-06-04
228433,26-35ÀÍ,0,4,2014-02-23
228434,-1,0,5,2011-06-04
228435,46-55ÀÍ,0,2,2009-02-06
228436,36-45ÀÍ,2,3,2014-02-23
228437,46-55ÀÍ,1,5,2009-02-06
228438,36-45ÀÍ,2,3,2014-02-23
228439,36-45ÀÍ,0,5,2014-02-23
228440,36-45ÀÍ,2,3,2014-02-23
228441,26-35ÀÍ,2,3,2014-02-23
228442,16-25ÀÍ,2,3,2014-02-23
228443,26-35ÀÍ,2,3,2014-02-23
228444,26-35ÀÍ,0,4,2014-02-23
228445,26-35ÀÍ,1,5,2014-02-23
228446,36-45ÀÍ,0,5,2011-06-04
228447,26-35ÀÍ,0,5,2009-02-06
228448,26-35ÀÍ,2,3,2014-02-23
228449,26-35ÀÍ,2,5,2014-02-23
228450,16-25ÀÍ,1,4,2011-06-04
228451,26-35ÀÍ,1,5,2011-06-04
228452,26-35ÀÍ,0,4,2011-06-04
228453,36-45ÀÍ,2,3,2014-02-23
228454,26-35ÀÍ,0,2,2014-02-23
228455,46-55ÀÍ,0,5,2011-06-04
228456,36-45ÀÍ,1,3,2014-02-23
228457,26-35ÀÍ,2,4,2014-02-23
228458,-1,0,5,2011-06-04
228459,26-35ÀÍ,0,5,2011-06-04
228460,36-45ÀÍ,2,3,2014-02-23
228461,26-35ÀÍ,0,5,2011-06-04
228462,56ÀÍ“‘…œ,0,5,2009-02-06
228463,26-35ÀÍ,0,5,2011-06-04
228464,26-35ÀÍ,0,5,2009-02-06
228465,26-35ÀÍ,0,5,2007-10-08
228466,36-45ÀÍ,0,5,2011-06-04
228467,26-35ÀÍ,0,4,2011-06-04
228468,26-35ÀÍ,0,5,2011-06-04
228469,36-45ÀÍ,2,2,2014-02-23
228470,-1,1,5,2011-06-04
228471,26-35ÀÍ,0,4,2011-06-04
228472,26-35ÀÍ,0,5,2009-02-06
228473,26-35ÀÍ,0,4,2009-02-06
228474,26-35ÀÍ,0,5,2011-06-04
228475,26-35ÀÍ,0,5,2011-06-04
228476,36-45ÀÍ,0,5,2009-02-06
228477,36-45ÀÍ,0,4,2011-06-04
228478,-1,0,5,2011-06-04
228479,26-35ÀÍ,0,3,2014-02-24
228480,26-35ÀÍ,0,5,2011-06-04
228481,36-45ÀÍ,1,5,2011-06-04
228482,26-35ÀÍ,0,4,2011-06-04
228483,36-45ÀÍ,1,3,2011-06-04
228484,26-35ÀÍ,0,3,2011-06-04
228485,36-45ÀÍ,0,5,2014-02-24
228486,26-35ÀÍ,0,5,2011-06-04
228487,36-45ÀÍ,0,4,2011-06-04
228488,36-45ÀÍ,0,5,2009-02-06
228489,-1,0,5,2009-02-06
228490,26-35ÀÍ,0,4,2014-02-24
228491,-1,2,1,2014-02-24
228492,26-35ÀÍ,0,5,2011-06-05
228493,26-35ÀÍ,1,5,2011-06-05
228494,-1,0,4,2011-06-05
228495,26-35ÀÍ,0,4,2014-02-24
228496,26-35ÀÍ,2,4,2014-02-24
228497,36-45ÀÍ,0,5,2011-06-05
228498,16-25ÀÍ,0,4,2011-06-05
228499,-1,0,5,2011-06-05
228500,26-35ÀÍ,0,5,2011-06-05
228501,26-35ÀÍ,2,5,2011-06-05
228502,26-35ÀÍ,2,3,2014-02-24
228503,36-45ÀÍ,0,5,2011-06-05
228504,26-35ÀÍ,0,5,2011-06-05
228505,26-35ÀÍ,0,4,2014-02-24
228506,36-45ÀÍ,2,3,2014-02-24
228507,26-35ÀÍ,0,3,2014-02-24
228508,26-35ÀÍ,2,4,2014-02-24
228509,26-35ÀÍ,0,4,2014-02-24
228510,46-55ÀÍ,0,5,2014-02-24
228511,26-35ÀÍ,2,4,2014-02-24
228512,26-35ÀÍ,2,3,2014-02-24
228513,46-55ÀÍ,2,3,2014-02-24
228514,36-45ÀÍ,2,3,2014-02-24
228515,16-25ÀÍ,0,5,2009-02-07
228516,36-45ÀÍ,2,4,2014-02-24
228517,26-35ÀÍ,1,3,2014-02-24
228518,16-25ÀÍ,0,3,2014-02-24
228519,26-35ÀÍ,0,5,2011-06-05
228520,36-45ÀÍ,0,5,2011-06-05
228521,36-45ÀÍ,2,3,2014-02-24
228522,36-45ÀÍ,2,4,2014-02-24
228523,26-35ÀÍ,0,3,2011-06-05
228524,26-35ÀÍ,2,5,2014-02-24
228525,56ÀÍ“‘…œ,0,5,2011-06-05
228526,36-45ÀÍ,0,4,2007-10-08
228527,26-35ÀÍ,0,5,2011-06-05
228528,26-35ÀÍ,0,4,2011-06-05
228529,36-45ÀÍ,0,3,2011-06-05
228530,26-35ÀÍ,0,5,2011-06-05
228531,26-35ÀÍ,0,4,2011-06-05
228532,26-35ÀÍ,2,4,2014-02-24
228533,16-25ÀÍ,0,4,2014-02-24
228534,36-45ÀÍ,2,3,2014-02-24
228535,26-35ÀÍ,0,5,2011-06-05
228536,26-35ÀÍ,0,5,2011-06-05
228537,26-35ÀÍ,0,5,2011-06-05
228538,36-45ÀÍ,2,4,2014-02-24
228539,26-35ÀÍ,0,5,2011-06-05
228540,-1,2,2,2014-02-24
228541,-1,0,2,2011-06-05
228542,46-55ÀÍ,0,5,2009-02-07
228543,36-45ÀÍ,2,4,2014-02-24
228544,26-35ÀÍ,0,5,2011-06-05
228545,26-35ÀÍ,0,5,2014-02-24
228546,26-35ÀÍ,0,4,2014-02-24
228547,26-35ÀÍ,0,5,2011-06-05
228548,16-25ÀÍ,0,5,2014-02-24
228549,36-45ÀÍ,0,4,2011-06-05
228550,26-35ÀÍ,1,5,2014-02-24
228551,26-35ÀÍ,0,4,2011-06-05
228552,26-35ÀÍ,0,5,2011-06-05
228553,26-35ÀÍ,0,5,2011-06-05
228554,26-35ÀÍ,0,5,2014-02-24
228555,-1,0,4,2011-06-05
228556,36-45ÀÍ,0,4,2014-02-24
228557,26-35ÀÍ,0,5,2011-06-05
228558,26-35ÀÍ,0,5,2011-06-05
228559,26-35ÀÍ,2,3,2014-02-24
228560,36-45ÀÍ,2,3,2014-02-24
228561,26-35ÀÍ,2,3,2014-02-24
228562,16-25ÀÍ,2,4,2014-02-24
228563,-1,0,4,2011-06-06
228564,36-45ÀÍ,2,3,2014-02-24
228565,36-45ÀÍ,0,5,2011-06-06
228566,36-45ÀÍ,2,3,2014-02-24
228567,26-35ÀÍ,0,4,2011-06-06
228568,36-45ÀÍ,0,5,2011-06-06
228569,26-35ÀÍ,0,5,2011-06-06
228570,26-35ÀÍ,0,5,2011-06-06
228571,26-35ÀÍ,0,4,2011-06-06
228572,36-45ÀÍ,2,3,2014-02-24
228573,26-35ÀÍ,0,4,2011-06-06
228574,36-45ÀÍ,2,3,2014-02-24
228575,26-35ÀÍ,2,4,2014-02-24
228576,26-35ÀÍ,2,3,2014-02-24
228577,16-25ÀÍ,2,4,2014-02-24
228578,36-45ÀÍ,2,3,2014-02-24
228579,26-35ÀÍ,0,3,2014-02-24
228580,26-35ÀÍ,0,5,2011-06-06
228581,26-35ÀÍ,0,3,2011-06-06
228582,16-25ÀÍ,2,3,2014-02-24
228583,26-35ÀÍ,0,4,2011-06-06
228584,36-45ÀÍ,0,4,2014-02-25
228585,26-35ÀÍ,0,4,2011-06-06
228586,36-45ÀÍ,0,4,2011-06-06
228587,26-35ÀÍ,0,5,2009-02-07
228588,46-55ÀÍ,0,5,2014-02-25
228589,26-35ÀÍ,1,5,2011-06-06
228590,26-35ÀÍ,0,5,2011-06-06
228591,36-45ÀÍ,0,3,2011-06-06
228592,26-35ÀÍ,0,5,2011-06-06
228593,-1,0,4,2011-06-06
228594,26-35ÀÍ,2,3,2014-02-25
228595,26-35ÀÍ,0,5,2011-06-06
228596,26-35ÀÍ,2,4,2014-02-25
228597,36-45ÀÍ,0,3,2011-06-06
228598,-1,0,5,2011-06-06
228599,26-35ÀÍ,1,4,2011-06-06
228600,26-35ÀÍ,0,4,2014-02-25
228601,26-35ÀÍ,2,5,2011-06-06
228602,26-35ÀÍ,0,5,2014-02-25
228603,26-35ÀÍ,0,4,2014-02-25
228604,-1,2,4,2014-02-25
228605,26-35ÀÍ,0,3,2011-06-06
228606,26-35ÀÍ,0,5,2011-06-06
228607,36-45ÀÍ,0,4,2014-02-25
228608,26-35ÀÍ,2,3,2014-02-25
228609,56ÀÍ“‘…œ,2,5,2014-02-25
228610,36-45ÀÍ,0,5,2011-06-06
228611,36-45ÀÍ,2,5,2014-02-25
228612,36-45ÀÍ,2,4,2011-06-06
228613,36-45ÀÍ,0,5,2011-06-06
228614,16-25ÀÍ,2,5,2014-02-25
228615,36-45ÀÍ,2,2,2014-02-25
228616,-1,2,4,2014-02-25
228617,26-35ÀÍ,0,5,2009-02-07
228618,36-45ÀÍ,0,3,2011-06-06
228619,36-45ÀÍ,0,5,2011-06-06
228620,16-25ÀÍ,2,4,2014-02-25
228621,-1,2,3,2014-02-25
228622,26-35ÀÍ,0,4,2011-06-06
228623,16-25ÀÍ,2,3,2014-02-25
228624,26-35ÀÍ,0,5,2011-06-06
228625,46-55ÀÍ,0,4,2011-06-06
228626,26-35ÀÍ,2,3,2014-02-25
228627,26-35ÀÍ,0,5,2009-02-07
228628,26-35ÀÍ,0,5,2011-06-06
228629,16-25ÀÍ,2,3,2014-02-25
228630,36-45ÀÍ,0,3,2011-06-06
228631,26-35ÀÍ,0,5,2011-06-06
228632,26-35ÀÍ,0,5,2007-10-09
228633,-1,2,2,2014-02-25
228634,26-35ÀÍ,0,4,2011-06-06
228635,36-45ÀÍ,0,4,2011-06-06
228636,26-35ÀÍ,0,5,2011-06-06
228637,36-45ÀÍ,0,5,2011-06-07
228638,36-45ÀÍ,0,5,2011-06-07
228639,26-35ÀÍ,2,4,2014-02-25
228640,26-35ÀÍ,0,4,2009-02-08
228641,26-35ÀÍ,2,5,2014-02-25
228642,26-35ÀÍ,0,5,2011-06-07
228643,26-35ÀÍ,0,5,2011-06-07
228644,26-35ÀÍ,0,5,2014-02-25
228645,36-45ÀÍ,0,4,2014-02-25
228646,-1,0,3,2011-06-07
228647,26-35ÀÍ,0,5,2014-02-25
228648,26-35ÀÍ,2,4,2014-02-25
228649,16-25ÀÍ,2,4,2014-02-25
228650,26-35ÀÍ,0,5,2014-02-25
228651,26-35ÀÍ,1,5,2011-06-07
228652,16-25ÀÍ,0,4,2014-02-25
228653,36-45ÀÍ,0,4,2014-02-25
228654,26-35ÀÍ,0,5,2011-06-07
228655,56ÀÍ“‘…œ,0,4,2011-06-07
228656,16-25ÀÍ,1,3,2014-02-25
228657,36-45ÀÍ,0,3,2011-06-07
228658,26-35ÀÍ,0,5,2011-06-07
228659,26-35ÀÍ,0,4,2014-02-25
228660,26-35ÀÍ,1,5,2011-06-07
228661,-1,0,4,2014-02-25
228662,56ÀÍ“‘…œ,2,4,2014-02-25
228663,26-35ÀÍ,2,4,2014-02-25
228664,26-35ÀÍ,1,5,2011-06-07
228665,26-35ÀÍ,0,5,2011-06-07
228666,46-55ÀÍ,0,5,2011-06-07
228667,26-35ÀÍ,0,4,2011-06-07
228668,26-35ÀÍ,2,5,2014-02-25
228669,26-35ÀÍ,0,4,2014-02-25
228670,36-45ÀÍ,2,3,2014-02-25
228671,26-35ÀÍ,0,5,2009-02-08
228672,26-35ÀÍ,0,5,2009-02-08
228673,36-45ÀÍ,2,4,2014-02-25
228674,-1,0,1,2011-06-07
228675,36-45ÀÍ,0,3,2014-02-25
228676,36-45ÀÍ,2,2,2014-02-25
228677,26-35ÀÍ,0,5,2011-06-07
228678,26-35ÀÍ,0,5,2011-06-07
228679,26-35ÀÍ,2,4,2009-02-08
228680,26-35ÀÍ,2,3,2014-02-25
228681,36-45ÀÍ,2,2,2014-02-25
228682,26-35ÀÍ,2,4,2014-02-25
228683,26-35ÀÍ,0,5,2011-06-07
228684,26-35ÀÍ,2,2,2014-02-25
228685,36-45ÀÍ,2,3,2014-02-25
228686,26-35ÀÍ,0,5,2011-06-07
228687,36-45ÀÍ,0,4,2011-06-07
228688,26-35ÀÍ,0,5,2011-06-07
228689,16-25ÀÍ,0,5,2011-06-07
228690,26-35ÀÍ,0,5,2011-06-07
228691,-1,1,5,2011-06-07
228692,-1,0,4,2009-02-08
228693,36-45ÀÍ,2,4,2014-02-26
228694,26-35ÀÍ,2,3,2014-02-26
228695,36-45ÀÍ,0,5,2011-06-07
228696,36-45ÀÍ,0,5,2005-03-31
228697,26-35ÀÍ,2,4,2014-02-26
228698,-1,0,4,2011-06-07
228699,26-35ÀÍ,0,5,2011-06-08
228700,36-45ÀÍ,0,5,2009-02-08
228701,26-35ÀÍ,0,5,2009-02-08
228702,36-45ÀÍ,2,2,2014-02-26
228703,36-45ÀÍ,1,5,2011-06-08
228704,36-45ÀÍ,2,5,2014-02-26
228705,36-45ÀÍ,2,5,2014-02-26
228706,-1,2,2,2014-02-26
228707,26-35ÀÍ,0,5,2011-06-08
228708,26-35ÀÍ,2,5,2014-02-26
228709,26-35ÀÍ,0,5,2011-06-08
228710,-1,2,1,2014-02-26
228711,36-45ÀÍ,2,3,2014-02-26
228712,16-25ÀÍ,1,3,2014-02-26
228713,26-35ÀÍ,0,5,2011-06-08
228714,26-35ÀÍ,1,5,2011-06-08
228715,36-45ÀÍ,2,4,2014-02-26
228716,-1,1,5,2011-06-08
228717,26-35ÀÍ,2,4,2014-02-26
228718,16-25ÀÍ,2,4,2014-02-26
228719,36-45ÀÍ,0,5,2011-06-08
228720,26-35ÀÍ,0,5,2011-06-08
228721,26-35ÀÍ,1,5,2011-06-08
228722,36-45ÀÍ,0,4,2011-06-08
228723,26-35ÀÍ,2,4,2014-02-26
228724,16-25ÀÍ,0,4,2014-02-26
228725,-1,0,5,2011-06-08
228726,16-25ÀÍ,1,5,2014-02-26
228727,36-45ÀÍ,0,5,2011-06-08
228728,36-45ÀÍ,0,3,2011-06-08
228729,26-35ÀÍ,0,5,2011-06-08
228730,36-45ÀÍ,0,5,2011-06-08
228731,26-35ÀÍ,0,2,2014-02-26
228732,26-35ÀÍ,0,5,2011-06-08
228733,26-35ÀÍ,0,5,2011-06-08
228734,26-35ÀÍ,1,3,2011-06-08
228735,26-35ÀÍ,2,4,2014-02-26
228736,46-55ÀÍ,2,5,2011-06-08
228737,16-25ÀÍ,0,4,2011-06-08
228738,26-35ÀÍ,1,5,2011-06-08
228739,26-35ÀÍ,2,4,2011-06-08
228740,36-45ÀÍ,2,4,2014-02-26
228741,26-35ÀÍ,0,5,2011-06-08
228742,26-35ÀÍ,2,4,2014-02-26
228743,26-35ÀÍ,2,3,2014-02-26
228744,46-55ÀÍ,0,5,2011-06-08
228745,36-45ÀÍ,2,3,2014-02-26
228746,36-45ÀÍ,2,3,2014-02-26
228747,36-45ÀÍ,1,5,2011-06-08
228748,26-35ÀÍ,0,5,2014-02-26
228749,-1,0,5,2011-06-08
228750,26-35ÀÍ,1,4,2011-06-08
228751,36-45ÀÍ,2,5,2014-02-26
228752,36-45ÀÍ,2,4,2014-02-26
228753,46-55ÀÍ,0,5,2011-06-09
228754,16-25ÀÍ,0,5,2011-06-09
228755,26-35ÀÍ,1,4,2009-02-09
228756,26-35ÀÍ,0,5,2011-06-09
228757,-1,0,5,2011-06-09
228758,26-35ÀÍ,0,5,2011-06-09
228759,36-45ÀÍ,0,5,2009-02-09
228760,16-25ÀÍ,0,3,2011-06-09
228761,-1,2,2,2014-02-26
228762,36-45ÀÍ,2,3,2014-02-26
228763,26-35ÀÍ,0,5,2011-06-09
228764,26-35ÀÍ,2,4,2014-02-26
228765,26-35ÀÍ,0,4,2009-02-09
228766,46-55ÀÍ,0,5,2009-02-09
228767,26-35ÀÍ,0,4,2011-06-09
228768,26-35ÀÍ,0,5,2011-06-09
228769,36-45ÀÍ,2,4,2014-02-26
228770,36-45ÀÍ,0,5,2011-06-09
228771,26-35ÀÍ,0,5,2009-02-09
228772,26-35ÀÍ,1,5,2014-02-26
228773,26-35ÀÍ,0,5,2014-02-26
228774,-1,1,4,2011-06-09
228775,36-45ÀÍ,1,4,2011-06-09
228776,26-35ÀÍ,0,5,2009-02-09
228777,-1,0,5,2011-06-09
228778,26-35ÀÍ,0,4,2011-06-09
228779,36-45ÀÍ,0,2,2011-06-09
228780,26-35ÀÍ,0,5,2011-06-09
228781,36-45ÀÍ,0,4,2014-02-26
228782,36-45ÀÍ,0,5,2011-06-09
228783,26-35ÀÍ,0,5,2011-06-09
228784,26-35ÀÍ,2,3,2014-02-26
228785,-1,2,2,2014-02-26
228786,26-35ÀÍ,0,3,2011-06-09
228787,36-45ÀÍ,0,4,2011-06-09
228788,36-45ÀÍ,0,5,2011-06-09
228789,36-45ÀÍ,0,4,2011-06-09
228790,36-45ÀÍ,2,5,2014-02-27
228791,26-35ÀÍ,0,4,2011-06-09
228792,36-45ÀÍ,2,5,2014-02-27
228793,36-45ÀÍ,0,5,2011-06-09
228794,26-35ÀÍ,0,5,2011-06-09
